,ids,cloud_covers,Coverage Percent
908,908,0.0,0.0
909,909,0.0,0.0
910,910,0.0,0.0
911,911,0.0,0.0
912,912,0.0,0.0
913,913,0.025000000372525834,0.03
914,914,0.2250000033527332,0.23
915,915,0.20000000298021234,0.2
916,916,0.5000000149011428,0.5
917,917,3.0000000149011212,3.0
918,918,4.025000005960368,4.03
919,919,3.9000000059603273,3.9
920,920,4.874999999999984,4.87
921,921,5.375000000000026,5.38
922,922,5.900000095367503,5.9
923,923,6.625000119209364,6.63
924,924,13.049999833106673,13.05
925,925,24.024999618529087,24.02
926,926,20.749999642371023,20.75
927,927,15.599999666214337,15.6
928,928,13.274999856949794,13.27
929,929,10.000000208617053,10.0
930,930,10.375000000001066,10.38
931,931,15.824999719859447,15.82
932,932,25.27499949932308,25.27
933,933,22.99999940395474,23.0
934,934,23.72500020265415,23.73
935,935,28.750000774857185,28.75
936,936,100.0,100.0
937,937,80.92500019073475,80.93
938,938,67.77499961852874,67.77
939,939,62.09999942779241,62.1
940,940,73.87499999999841,73.87
941,941,98.625,98.62
942,942,99.67499923706059,99.67
943,943,99.59999847412112,99.6
944,944,99.92499923706055,99.92
945,945,94.17500114440963,94.18
946,946,94.0500011444096,94.05
947,947,99.875,99.88
948,948,99.85000038146974,99.85
949,949,91.82499885559176,91.82
950,950,73.64999866485874,73.65
951,951,65.80000019073633,65.8
952,952,55.69999980926412,55.7
953,953,53.77500057220489,53.78
954,954,61.099999904635006,61.1
955,955,60.449999332429755,60.45
956,956,69.97499942779677,69.97
957,957,66.32499885559189,66.32
958,958,54.19999980926501,54.2
959,959,56.07500076293853,56.08
960,960,72.80000019073334,72.8
961,961,69.64999961853016,69.65
962,962,49.00000000000022,49.0
963,963,50.42500066757361,50.43
964,964,36.675000905993045,36.68
965,965,12.075000286102732,12.08
966,966,29.024999380113023,29.02
967,967,42.89999961853322,42.9
968,968,19.875000238419894,19.88
969,969,5.550000000745381,5.55
970,970,13.524999666960575,13.52
971,971,10.649999618531485,10.65
972,972,0.1250000000000142,0.13
973,973,0.7499999999999943,0.75
974,974,2.9750000238418206,2.98
975,975,3.8000000119207926,3.8
976,976,2.6999999880790937,2.7
977,977,2.250000000000256,2.25
978,978,2.199999976903439,2.2
979,979,1.0749999769033187,1.07
980,980,0.0,0.0
981,981,0.0,0.0
982,982,0.0,0.0
983,983,0.0,0.0
984,984,0.0,0.0
985,985,0.0,0.0
986,986,0.0,0.0
987,987,0.0,0.0
988,988,0.20000000298020668,0.2
989,989,1.5500000044701785,1.55
990,990,1.6500000078229655,1.65
991,991,1.450000006705357,1.45
992,992,3.6500000003723847,3.65
993,993,5.325000047683674,5.33
994,994,5.775000095367342,5.78
995,995,7.899999976158178,7.9
996,996,11.475000023841895,11.48
997,997,11.300000071525263,11.3
998,998,7.374999999999739,7.37
999,999,14.12499988079011,14.12
1000,1000,15.474999904631877,15.47
1001,1001,17.250000238418608,17.25
1002,1002,28.100000381470675,28.1
1003,1003,26.349999904632487,26.35
1004,1004,30.19999933242644,30.2
1005,1005,22.974999427794216,22.97
1006,1006,4.699999824165781,4.7
1007,1007,7.949999824167134,7.95
1008,1008,98.87499999999987,98.87
1009,1009,88.02499961853118,88.02
1010,1010,56.224999904632796,56.22
1011,1011,28.625000476836366,28.63
1012,1012,52.524998664855126,52.52
1013,1013,90.97499847412021,90.97
1014,1014,100.0,100.0
1015,1015,100.0,100.0
1016,1016,88.42500019073354,88.43
1017,1017,87.00000095367305,87.0
1018,1018,98.02499961853027,98.02
1019,1019,92.52499961852946,92.52
1020,1020,75.4500007629367,75.45
1021,1021,76.89999961852762,76.9
1022,1022,90.72500038146892,90.73
1023,1023,85.00000000000074,85.0
1024,1024,66.3999996185325,66.4
1025,1025,64.9750003814707,64.98
1026,1026,74.34999942779449,74.35
1027,1027,68.72499942779459,68.72
1028,1028,72.62499999999893,72.62
1029,1029,62.82499980926379,62.82
1030,1030,43.97499942779438,43.97
1031,1031,43.22499942779487,43.22
1032,1032,46.874999046324135,46.87
1033,1033,50.39999961852833,50.4
1034,1034,43.57499980926437,43.57
1035,1035,47.6000003814677,47.6
1036,1036,42.075001239775034,42.08
1037,1037,23.700000286103233,23.7
1038,1038,30.924999237059197,30.92
1039,1039,38.024999618526806,38.02
1040,1040,19.400000393389288,19.4
1041,1041,5.200000047683352,5.2
1042,1042,14.099999666212527,14.1
1043,1043,11.174999624489585,11.17
1044,1044,0.3499999940395469,0.35
1045,1045,0.3499999940394957,0.35
1046,1046,1.3250000178812429,1.33
1047,1047,1.6500000059603563,1.65
1048,1048,3.0499999821186234,3.05
1049,1049,4.3249999880790515,4.32
1050,1050,2.9749999642370626,2.97
1051,1051,1.0249999761580328,1.02
1052,1052,0.0,0.0
1053,1053,0.0,0.0
1054,1054,0.0,0.0
1055,1055,0.0,0.0
1056,1056,0.0,0.0
1057,1057,0.0,0.0
1058,1058,0.0,0.0
1059,1059,0.0,0.0
1060,1060,0.0,0.0
1061,1061,0.10000000149010334,0.1
1062,1062,0.125000001862632,0.13
1063,1063,0.05000000074505238,0.05
1064,1064,2.4000000003724784,2.4
1065,1065,4.874999999999984,4.87
1066,1066,5.0,5.0
1067,1067,7.874999999999893,7.87
1068,1068,10.10000014305094,10.1
1069,1069,6.700000107288212,6.7
1070,1070,4.474999964237169,4.47
1071,1071,7.20000004768345,7.2
1072,1072,7.200000047683465,7.2
1073,1073,11.24999999999929,11.25
1074,1074,21.125000357626128,21.13
1075,1075,14.525000263004232,14.53
1076,1076,8.424999905749216,8.42
1077,1077,6.275000000371821,6.28
1078,1078,0.12500000372528747,0.13
1079,1079,11.649999860673727,11.65
1080,1080,67.7999997138943,67.8
1081,1081,74.32499837875119,74.32
1082,1082,56.249998569488326,56.25
1083,1083,27.925000667572732,27.93
1084,1084,53.90000057220558,53.9
1085,1085,86.37500000000034,86.38
1086,1086,100.0,100.0
1087,1087,100.0,100.0
1088,1088,87.32499980926633,87.32
1089,1089,84.82499980926616,84.82
1090,1090,96.9499988555907,96.95
1091,1091,92.44999885559167,92.45
1092,1092,68.17499923706258,68.17
1093,1093,50.97499942779507,50.97
1094,1094,55.80000066756884,55.8
1095,1095,61.775000095364064,61.78
1096,1096,70.17499923705876,70.17
1097,1097,78.27499961853081,78.27
1098,1098,78.69999980926656,78.7
1099,1099,73.30000019073623,73.3
1100,1100,64.12500095367442,64.13
1101,1101,43.7750005722039,43.78
1102,1102,31.624999999999595,31.62
1103,1103,40.17499923706072,40.17
1104,1104,41.14999961853117,41.15
1105,1105,37.950000762939986,37.95
1106,1106,34.05000019073462,34.05
1107,1107,28.69999980926495,28.7
1108,1108,31.200000286102735,31.2
1109,1109,32.97500038146987,32.98
1110,1110,18.50000011920924,18.5
1111,1111,12.100000023842355,12.1
1112,1112,13.250000059605316,13.25
1113,1113,4.775000035763103,4.78
1114,1114,1.3249999880790795,1.32
1115,1115,0.7250000089406597,0.73
1116,1116,1.025000020861691,1.03
1117,1117,0.7500000298024077,0.75
1118,1118,0.5500000119209915,0.55
1119,1119,1.9750000238420027,1.98
1120,1120,4.050000041723348,4.05
1121,1121,4.199999988079076,4.2
1122,1122,1.7249999642372216,1.72
1123,1123,0.0,0.0
1124,1124,0.0,0.0
1125,1125,0.0,0.0
1126,1126,0.0,0.0
1127,1127,0.0,0.0
1128,1128,0.0,0.0
1129,1129,0.0,0.0
1130,1130,0.0,0.0
1131,1131,0.0,0.0
1132,1132,0.0,0.0
1133,1133,0.0,0.0
1134,1134,0.0,0.0
1135,1135,0.0,0.0
1136,1136,1.2250000014899822,1.23
1137,1137,2.8750000074503617,2.88
1138,1138,4.000000029802199,4.0
1139,1139,6.0000001192091235,6.0
1140,1140,6.600000143050976,6.6
1141,1141,5.025000035762797,5.03
1142,1142,4.574999988079114,4.57
1143,1143,5.0,5.0
1144,1144,5.0,5.0
1145,1145,5.274999976158173,5.27
1146,1146,5.924999952316298,5.92
1147,1147,3.2249999772757088,3.22
1148,1148,0.20000000298023793,0.2
1149,1149,0.12500000186265367,0.13
1150,1150,0.05000000074505238,0.05
1151,1151,4.000000048428319,4.0
1152,1152,21.999999761579616,22.0
1153,1153,41.92499935626863,41.92
1154,1154,45.3499994277944,45.35
1155,1155,45.67500114441047,45.68
1156,1156,80.50000190735066,80.5
1157,1157,94.70000076294005,94.7
1158,1158,100.0,100.0
1159,1159,100.0,100.0
1160,1160,98.8999996185304,98.9
1161,1161,96.89999961853063,96.9
1162,1162,97.92499923706077,97.92
1163,1163,99.84999847412111,99.85
1164,1164,91.84999847412185,91.85
1165,1165,56.19999885559185,56.2
1166,1166,32.94999933242853,32.95
1167,1167,41.59999990463362,41.6
1168,1168,58.49999904632617,58.5
1169,1169,72.3499994277942,72.35
1170,1170,83.84999942779457,83.85
1171,1171,87.19999885559105,87.2
1172,1172,64.69999980926511,64.7
1173,1173,42.824999809265805,42.82
1174,1174,51.550001144411716,51.55
1175,1175,70.95000076294272,70.95
1176,1176,60.67500019073633,60.68
1177,1177,40.37500047683694,40.38
1178,1178,28.9250001907346,28.93
1179,1179,28.50000047683729,28.5
1180,1180,48.37500000000139,48.38
1181,1181,48.70000028610405,48.7
1182,1182,20.650000452995783,20.65
1183,1183,11.54999995231568,11.55
1184,1184,13.62500011920866,13.63
1185,1185,7.050000131130162,7.05
1186,1186,2.250000000000097,2.25
1187,1187,1.0250000208616967,1.03
1188,1188,2.1249999850988983,2.12
1189,1189,3.174999982118797,3.17
1190,1190,3.0500000119211506,3.05
1191,1191,4.125000029802422,4.13
1192,1192,4.0500000417231545,4.05
1193,1193,2.474999994039334,2.47
1194,1194,0.8999999761580397,0.9
1195,1195,0.0,0.0
1196,1196,0.0,0.0
1197,1197,0.07500000298023969,0.08
1198,1198,0.07500000298024183,0.08
1199,1199,0.0,0.0
1200,1200,0.0,0.0
1201,1201,0.0,0.0
1202,1202,0.0,0.0
1203,1203,0.0,0.0
1204,1204,0.0,0.0
1205,1205,0.0,0.0
1206,1206,0.0,0.0
1207,1207,0.0,0.0
1208,1208,2.050000049174013,2.05
1209,1209,2.4500000551344847,2.45
1210,1210,2.0500000417231257,2.05
1211,1211,4.900000035762787,4.9
1212,1212,5.750000000000096,5.75
1213,1213,5.0,5.0
1214,1214,5.0,5.0
1215,1215,5.0,5.0
1216,1216,5.299999952316318,5.3
1217,1217,11.1499997377402,11.15
1218,1218,17.674999594689737,17.67
1219,1219,9.624999815598878,9.62
1220,1220,0.40000000782312667,0.4
1221,1221,0.10000000149010475,0.1
1222,1222,0.0,0.0
1223,1223,0.0,0.0
1224,1224,5.850000023841823,5.85
1225,1225,37.199999809265805,37.2
1226,1226,55.02500057220672,55.03
1227,1227,69.8000011444106,69.8
1228,1228,98.85000038146978,98.85
1229,1229,100.0,100.0
1230,1230,100.0,100.0
1231,1231,100.0,100.0
1232,1232,100.0,100.0
1233,1233,99.97500038146973,99.98
1234,1234,99.97500038146973,99.98
1235,1235,100.0,100.0
1236,1236,99.1250000000001,99.13
1237,1237,67.09999942779584,67.1
1238,1238,50.17499828338757,50.17
1239,1239,71.77499866485832,71.77
1240,1240,81.34999942779753,81.35
1241,1241,78.8000001907368,78.8
1242,1242,82.12499904632632,82.12
1243,1243,89.29999732971191,89.3
1244,1244,66.47499847412132,66.47
1245,1245,52.30000019073527,52.3
1246,1246,72.30000209808313,72.3
1247,1247,88.70000076293816,88.7
1248,1248,69.824999809265,69.82
1249,1249,38.725000381469854,38.73
1250,1250,25.94999980926514,25.95
1251,1251,31.150000572204654,31.15
1252,1252,55.74999999999924,55.75
1253,1253,51.17499971389647,51.17
1254,1254,18.750000238418068,18.75
1255,1255,6.424999952316284,6.42
1256,1256,9.125000000000117,9.13
1257,1257,7.25000000000008,7.25
1258,1258,2.60000000894064,2.6
1259,1259,2.0750000625849254,2.08
1260,1260,3.600000053644288,3.6
1261,1261,4.875000000000003,4.88
1262,1262,5.0,5.0
1263,1263,5.0,5.0
1264,1264,3.374999970197697,3.37
1265,1265,0.8749999701976976,0.87
1266,1266,0.0,0.0
1267,1267,0.0,0.0
1268,1268,0.0,0.0
1269,1269,0.6250000149012064,0.63
1270,1270,0.625000014901224,0.63
1271,1271,0.0,0.0
1272,1272,0.0,0.0
1273,1273,0.0,0.0
1274,1274,0.0,0.0
1275,1275,0.0,0.0
1276,1276,0.0,0.0
1277,1277,0.0,0.0
1278,1278,0.0,0.0
1279,1279,0.0,0.0
1280,1280,2.9250000715254214,2.93
1281,1281,2.9250000715255045,2.93
1282,1282,1.7500000596046936,1.75
1283,1283,11.275000154972668,11.28
1284,1284,15.075000286103325,15.08
1285,1285,13.275000095368341,13.28
1286,1286,11.92499995231712,11.92
1287,1287,6.700000047683921,6.7
1288,1288,5.7749999761581625,5.77
1289,1289,16.349999785423233,16.35
1290,1290,33.39999961853074,33.4
1291,1291,21.499999791384344,21.5
1292,1292,1.1749999821186776,1.17
1293,1293,0.0,0.0
1294,1294,0.0,0.0
1295,1295,0.0,0.0
1296,1296,21.3250001668948,21.33
1297,1297,50.27499997615895,50.27
1298,1298,82.0750007629404,82.08
1299,1299,91.22500038147072,91.23
1300,1300,99.64999961853032,99.65
1301,1301,100.0,100.0
1302,1302,100.0,100.0
1303,1303,100.0,100.0
1304,1304,100.0,100.0
1305,1305,99.77499961853025,99.77
1306,1306,99.77499961853026,99.77
1307,1307,100.0,100.0
1308,1308,100.0,100.0
1309,1309,73.9499998092657,73.95
1310,1310,69.17499828338693,69.17
1311,1311,95.22499847412139,95.22
1312,1312,100.0,100.0
1313,1313,97.95000076293968,97.95
1314,1314,89.70000076293968,89.7
1315,1315,89.10000038146967,89.1
1316,1316,68.62500000000001,68.63
1317,1317,51.24999999999941,51.25
1318,1318,60.55000114440813,60.55
1319,1319,76.99999999999983,77.0
1320,1320,78.87500000000145,78.88
1321,1321,51.27500104904319,51.28
1322,1322,46.900000572206935,46.9
1323,1323,42.75000047683844,42.75
1324,1324,34.300000190733044,34.3
1325,1325,26.34999990463121,26.35
1326,1326,9.224999904632117,9.22
1327,1327,5.524999976158035,5.52
1328,1328,7.374999880790394,7.37
1329,1329,6.42499995231611,6.42
1330,1330,3.0500000566245205,3.05
1331,1331,2.0500000566243615,2.05
1332,1332,2.450000092386961,2.45
1333,1333,3.8250000923870773,3.83
1334,1334,4.9500000476837105,4.95
1335,1335,5.0,5.0
1336,1336,3.274999976158111,3.27
1337,1337,0.7749999761581108,0.77
1338,1338,0.0,0.0
1339,1339,0.0,0.0
1340,1340,0.0,0.0
1341,1341,0.5500000119208587,0.55
1342,1342,0.5500000119208742,0.55
1343,1343,0.0,0.0
1344,1344,0.0,0.0
1345,1345,0.0,0.0
1346,1346,0.0,0.0
1347,1347,0.0,0.0
1348,1348,0.0,0.0
1349,1349,0.0,0.0
1350,1350,0.0,0.0
1351,1351,0.0,0.0
1352,1352,0.9750000238417332,0.98
1353,1353,0.975000023841761,0.98
1354,1354,1.2000000476835624,1.2
1355,1355,9.625000119208297,9.63
1356,1356,17.775000452994618,17.78
1357,1357,34.825000286103574,34.83
1358,1358,37.32499957084885,37.32
1359,1359,14.349999666214734,14.35
1360,1360,5.325000047683645,5.33
1361,1361,11.150000095366886,11.15
1362,1362,31.42500042915275,31.43
1363,1363,28.925000548362974,28.93
1364,1364,6.00000016391325,6.0
1365,1365,0.17499999701978766,0.17
1366,1366,0.0,0.0
1367,1367,0.0,0.0
1368,1368,58.675000190737315,58.68
1369,1369,77.60000038147201,77.6
1370,1370,94.47500038147018,94.48
1371,1371,92.4249992370597,92.42
1372,1372,92.4249992370597,92.42
1373,1373,100.0,100.0
1374,1374,100.0,100.0
1375,1375,100.0,100.0
1376,1376,100.0,100.0
1377,1377,99.79999923706058,99.8
1378,1378,99.79999923706058,99.8
1379,1379,100.0,100.0
1380,1380,98.20000076293925,98.2
1381,1381,82.97500133514464,82.98
1382,1382,83.69999980926596,83.7
1383,1383,98.92499923706067,98.92
1384,1384,100.0,100.0
1385,1385,100.0,100.0
1386,1386,95.32500076293988,95.33
1387,1387,91.22500228881864,91.23
1388,1388,62.05000114440842,62.05
1389,1389,37.14999961852921,37.15
1390,1390,55.22500038147008,55.23
1391,1391,82.72500038147032,82.73
1392,1392,87.24999999999967,87.25
1393,1393,59.725000381469464,59.73
1394,1394,48.475000858304604,48.48
1395,1395,45.0000004768363,45.0
1396,1396,37.350000381471844,37.35
1397,1397,23.225000381470938,23.23
1398,1398,5.875000000000106,5.88
1399,1399,4.299999952316252,4.3
1400,1400,3.9499999284743526,3.95
1401,1401,7.050000071525819,7.05
1402,1402,8.125000059605114,8.13
1403,1403,4.449999988079395,4.45
1404,1404,2.625000044703742,2.63
1405,1405,3.8500000685454667,3.85
1406,1406,4.950000047683721,4.95
1407,1407,5.0,5.0
1408,1408,3.5749999880791363,3.57
1409,1409,1.5499999821187258,1.55
1410,1410,0.47499999403958953,0.47
1411,1411,0.5500000119209876,0.55
1412,1412,1.599999964237388,1.6
1413,1413,2.0749999284746625,2.07
1414,1414,1.4499999880792445,1.45
1415,1415,5.92500001192153,5.93
1416,1416,17.024999618532124,17.02
1417,1417,11.524999618531748,11.52
1418,1418,0.0,0.0
1419,1419,0.0,0.0
1420,1420,0.44999998807911584,0.45
1421,1421,0.7999999821186989,0.8
1422,1422,0.3499999940395803,0.35
1423,1423,0.0,0.0
1424,1424,1.1499999761582564,1.15
1425,1425,1.1499999761582893,1.15
1426,1426,0.4000000059605043,0.4
1427,1427,2.0499999821186172,2.05
1428,1428,9.425000071525206,9.43
1429,1429,36.47499990463095,36.47
1430,1430,49.94999980926458,49.95
1431,1431,24.450000047684313,24.45
1432,1432,5.55000007152567,5.55
1433,1433,5.675000071525497,5.68
1434,1434,20.125000238417986,20.13
1435,1435,29.925000190734735,29.93
1436,1436,13.674999997020164,13.67
1437,1437,1.2250000089407962,1.23
1438,1438,0.6750000119210057,0.68
1439,1439,0.0,0.0
1440,1440,58.62499952316038,58.62
1441,1441,88.39999961852921,88.4
1442,1442,98.87500000000004,98.88
1443,1443,91.25000000000074,91.25
1444,1444,91.25000000000072,91.25
1445,1445,100.0,100.0
1446,1446,100.0,100.0
1447,1447,100.0,100.0
1448,1448,100.0,100.0
1449,1449,100.0,100.0
1450,1450,100.0,100.0
1451,1451,100.0,100.0
1452,1452,97.15000152587899,97.15
1453,1453,88.75000190734875,88.75
1454,1454,91.60000038146971,91.6
1455,1455,100.0,100.0
1456,1456,100.0,100.0
1457,1457,100.0,100.0
1458,1458,99.50000000000006,99.5
1459,1459,87.20000076293873,87.2
1460,1460,45.92500066757095,45.93
1461,1461,33.34999990463312,33.35
1462,1462,71.05000114441039,71.05
1463,1463,94.30000114440978,94.3
1464,1464,88.72500038147032,88.73
1465,1465,62.85000038147059,62.85
1466,1466,45.424999713899595,45.42
1467,1467,37.17499971389782,37.17
1468,1468,29.65000021457371,29.65
1469,1469,18.775000214575208,18.78
1470,1470,5.874999999999907,5.87
1471,1471,4.475000023841914,4.48
1472,1472,3.6999999880791163,3.7
1473,1473,6.474999964236904,6.47
1474,1474,8.424999952315849,8.42
1475,1475,5.324999988078846,5.32
1476,1476,3.5500000715254205,3.55
1477,1477,4.400000035762725,4.4
1478,1478,5.0,5.0
1479,1479,5.0,5.0
1480,1480,7.150000035763128,7.15
1481,1481,6.299999982119028,6.3
1482,1482,1.6499999463558994,1.65
1483,1483,0.5500000119208626,0.55
1484,1484,1.6249999646095554,1.62
1485,1485,2.7999999169258634,2.8
1486,1486,3.12500000000003,3.13
1487,1487,19.275000035763398,19.28
1488,1488,54.100000381471745,54.1
1489,1489,45.8500003814727,45.85
1490,1490,9.625000000001231,9.63
1491,1491,0.050000000745063035,0.05
1492,1492,1.7250000126660576,1.73
1493,1493,2.4749999940396474,2.47
1494,1494,1.7999999821187287,1.8
1495,1495,1.000000000000128,1.0
1496,1496,1.1749999765305263,1.17
1497,1497,1.1749999765305599,1.17
1498,1498,0.40000000596041335,0.4
1499,1499,1.3000000119208082,1.3
1500,1500,4.924999862909043,4.92
1501,1501,25.849999666213847,25.85
1502,1502,50.94999980926581,50.95
1503,1503,34.62500000000085,34.63
1504,1504,9.575000047684076,9.58
1505,1505,7.050000071525807,7.05
1506,1506,10.549999833106499,10.55
1507,1507,17.899999618529034,17.9
1508,1508,11.099999815224914,11.1
1509,1509,2.624999970197737,2.62
1510,1510,2.5999999642373552,2.6
1511,1511,0.825000002980326,0.83
1512,1512,44.49999856948938,44.5
1513,1513,85.82499885559159,85.82
1514,1514,98.14999961853016,98.15
1515,1515,97.35000038146968,97.35
1516,1516,98.8250007629396,98.83
1517,1517,100.0,100.0
1518,1518,100.0,100.0
1519,1519,99.95000076293945,99.95
1520,1520,99.95000076293945,99.95
1521,1521,99.42499923706049,99.42
1522,1522,99.42499923706048,99.42
1523,1523,100.0,100.0
1524,1524,98.95000076293958,98.95
1525,1525,94.30000114440972,94.3
1526,1526,94.89999961853061,94.9
1527,1527,99.5499992370605,99.55
1528,1528,100.0,100.0
1529,1529,100.0,100.0
1530,1530,100.0,100.0
1531,1531,82.39999961853046,82.4
1532,1532,40.62499952316332,40.62
1533,1533,39.024999141693065,39.02
1534,1534,77.72500038146902,77.73
1535,1535,94.42500114440858,94.43
1536,1536,84.52500057220362,84.53
1537,1537,71.87500095367461,71.88
1538,1538,77.20000076294113,77.2
1539,1539,56.52500057220694,56.53
1540,1540,17.250000238420256,17.25
1541,1541,5.025000035762831,5.03
1542,1542,4.449999988079004,4.45
1543,1543,4.975000023841861,4.98
1544,1544,4.100000023841858,4.1
1545,1545,3.924999952316304,3.92
1546,1546,4.799999952316307,4.8
1547,1547,4.074999988079154,4.07
1548,1548,2.824999988079142,2.82
1549,1549,3.7250000238418437,3.73
1550,1550,4.975000023841855,4.98
1551,1551,5.0,5.0
1552,1552,7.550000071525278,7.55
1553,1553,7.450000047683426,7.45
1554,1554,3.6499999761582895,3.65
1555,1555,2.1750000119211785,2.18
1556,1556,0.950000012293573,0.95
1557,1557,1.0749999824910783,1.07
1558,1558,2.650000005960377,2.65
1559,1559,36.89999926090309,36.9
1560,1560,84.52499961853125,84.52
1561,1561,69.40000057220509,69.4
1562,1562,20.175000190735254,20.18
1563,1563,0.05000000074505167,0.05
1564,1564,1.6500000245867918,1.65
1565,1565,2.2250000089405826,2.23
1566,1566,1.8249999880789407,1.82
1567,1567,1.6749999970197411,1.67
1568,1568,0.4999999944121221,0.5
1569,1569,0.025000000372526542,0.03
1570,1570,1.6250000000001616,1.63
1571,1571,2.3750000298025706,2.38
1572,1572,2.599999994039486,2.6
1573,1573,16.07499986886838,16.07
1574,1574,35.7999997138951,35.8
1575,1575,27.24999976158001,27.25
1576,1576,12.325000047683668,12.33
1577,1577,12.275000214577084,12.28
1578,1578,16.64999973774075,16.65
1579,1579,19.99999952316432,20.0
1580,1580,11.224999934435592,11.22
1581,1581,3.5999999791384254,3.6
1582,1582,2.399999961256816,2.4
1583,1583,1.1250000149011015,1.13
1584,1584,74.14999866485849,74.15
1585,1585,95.72499847412145,95.72
1586,1586,98.52499961853044,98.52
1587,1587,98.52499961853044,98.52
1588,1588,100.0,100.0
1589,1589,100.0,100.0
1590,1590,100.0,100.0
1591,1591,98.97500038146963,98.98
1592,1592,98.97500038146963,98.98
1593,1593,99.4249992370606,99.42
1594,1594,99.42499923706062,99.42
1595,1595,100.0,100.0
1596,1596,100.0,100.0
1597,1597,99.07500076293948,99.08
1598,1598,98.29999923706056,98.3
1599,1599,99.22499847412111,99.22
1600,1600,100.0,100.0
1601,1601,100.0,100.0
1602,1602,99.89999961853026,99.9
1603,1603,73.67499923705937,73.67
1604,1604,40.89999961852983,40.9
1605,1605,36.74999952316254,36.75
1606,1606,58.24999952316109,58.25
1607,1607,84.87499999999946,84.87
1608,1608,85.37499904632688,85.37
1609,1609,75.59999942779557,75.6
1610,1610,68.10000133514133,68.1
1611,1611,55.6500015258767,55.65
1612,1612,34.350000977516615,34.35
1613,1613,18.80000048875963,18.8
1614,1614,10.97500008344735,10.98
1615,1615,5.0,5.0
1616,1616,4.5500000119209805,4.55
1617,1617,4.5500000119209805,4.55
1618,1618,4.9500000476837105,4.95
1619,1619,4.649999976158125,4.65
1620,1620,2.7749999165534205,2.77
1621,1621,2.5500000119208095,2.55
1622,1622,4.475000023841804,4.48
1623,1623,5.0,5.0
1624,1624,4.100000023841761,4.1
1625,1625,2.875000048428544,2.88
1626,1626,3.4000000245867397,3.4
1627,1627,4.175000011920909,4.18
1628,1628,2.050000011920981,2.05
1629,1629,0.3499999940394907,0.35
1630,1630,1.4249999821185366,1.42
1631,1631,38.74999922513814,38.75
1632,1632,70.92499923705789,70.92
1633,1633,43.80000019073219,43.8
1634,1634,10.550000190733813,10.55
1635,1635,0.0,0.0
1636,1636,0.37499999999995204,0.37
1637,1637,0.549999997019708,0.55
1638,1638,0.37499999999995703,0.37
1639,1639,0.674999997019687,0.67
1640,1640,0.4749999940394883,0.47
1641,1641,0.4000000059605043,0.4
1642,1642,2.1250000074504336,2.13
1643,1643,2.4250000268218743,2.43
1644,1644,1.6500000432132902,1.65
1645,1645,3.374999910592793,3.37
1646,1646,8.400000035762123,8.4
1647,1647,9.725000143050696,9.73
1648,1648,12.149999856948881,12.15
1649,1649,16.45000004768383,16.45
1650,1650,36.74999904632678,36.75
1651,1651,53.64999914169546,53.65
1652,1652,30.075000405313023,30.08
1653,1653,6.975000068545674,6.98
1654,1654,2.1749999616296494,2.17
1655,1655,0.40000001527366746,0.4
1656,1656,81.27500057220288,81.28
1657,1657,97.9999999999999,98.0
1658,1658,100.0,100.0
1659,1659,100.0,100.0
1660,1660,100.0,100.0
1661,1661,100.0,100.0
1662,1662,100.0,100.0
1663,1663,99.02499961853039,99.02
1664,1664,99.00000000000011,99.0
1665,1665,99.97500038146973,99.98
1666,1666,100.0,100.0
1667,1667,100.0,100.0
1668,1668,100.0,100.0
1669,1669,99.60000038146977,99.6
1670,1670,99.27499961853036,99.27
1671,1671,99.67499923706059,99.67
1672,1672,100.0,100.0
1673,1673,100.0,100.0
1674,1674,99.77499961853027,99.77
1675,1675,74.85000038147103,74.85
1676,1676,50.12500095367581,50.13
1677,1677,48.424999713899325,48.42
1678,1678,54.59999895095941,54.6
1679,1679,63.64999961852834,63.65
1680,1680,64.8999996185268,64.9
1681,1681,48.149999380108554,48.15
1682,1682,25.400000095365375,25.4
1683,1683,29.2750003337852,29.28
1684,1684,44.37500095367507,44.38
1685,1685,35.82500076293995,35.83
1686,1686,14.474999904632217,14.47
1687,1687,5.999999880790828,6.0
1688,1688,5.024999976158145,5.02
1689,1689,4.600000023841813,4.6
1690,1690,3.525000065564953,3.53
1691,1691,2.4749999940393055,2.47
1692,1692,1.39999994635574,1.4
1693,1693,1.9999999701977345,2.0
1694,1694,4.149999976158159,4.15
1695,1695,5.0,5.0
1696,1696,3.049999997019745,3.05
1697,1697,1.1749999858439337,1.17
1698,1698,2.475000012666058,2.48
1699,1699,4.125000000000011,4.13
1700,1700,2.4999999701977353,2.5
1701,1701,0.2249999940395643,0.22
1702,1702,0.4499999880790135,0.45
1703,1703,15.19999998807714,15.2
1704,1704,23.475000381467144,23.48
1705,1705,8.72500038146886,8.73
1706,1706,0.0,0.0
1707,1707,0.0,0.0
1708,1708,0.0,0.0
1709,1709,0.0,0.0
1710,1710,0.0,0.0
1711,1711,0.0,0.0
1712,1712,0.0,0.0
1713,1713,2.6500000059606372,2.65
1714,1714,3.4499999955299567,3.45
1715,1715,1.9249999672176141,1.92
1716,1716,5.6750000789766375,5.68
1717,1717,9.02500018477526,9.03
1718,1718,6.824999988079536,6.82
1719,1719,6.625000000000103,6.63
1720,1720,18.599999904633272,18.6
1721,1721,31.950000286103943,31.95
1722,1722,43.52499961852995,43.52
