,Unnamed: 0,Unnamed: 0.1,Name,time,geometry_x,ids,dist,Unnamed: 0.1.1,geometry_y,Longitude,Latitude,0,time30,time15
146,146,73,73,36.5,POINT (-84.66036321937514 2.241378785618769),343,0.4734385040946568,343,POINT (-85.10416666666667 2.406249999999999),-85.10416666666667,2.4062499999999987,36.0,36.5,36.5
147,147,74,74,37.0,POINT (-84.54612161964056 2.087151097750533),367,0.5119129042831226,367,POINT (-84.14583333333334 2.406249999999999),-84.14583333333334,2.4062499999999987,37.0,37.0,36.75
148,148,74,74,37.0,POINT (-84.54612161964056 2.087151097750533),367,0.5119129042831226,367,POINT (-84.14583333333334 2.406249999999999),-84.14583333333334,2.4062499999999987,37.0,37.0,37.0
149,149,74,74,37.0,POINT (-84.54612161964056 2.087151097750533),367,0.5119129042831226,367,POINT (-84.14583333333334 2.406249999999999),-84.14583333333334,2.4062499999999987,37.0,37.0,37.25
150,150,75,75,37.5,POINT (-84.43188001990596 1.932923409882298),366,0.4763001898015523,366,POINT (-84.14583333333334 1.552083333333333),-84.14583333333334,1.552083333333333,38.0,37.5,37.5
151,151,76,76,38.0,POINT (-84.31763842017138 1.77869572201406),366,0.284376796815439,366,POINT (-84.14583333333334 1.552083333333333),-84.14583333333334,1.552083333333333,38.0,38.0,37.75
152,152,76,76,38.0,POINT (-84.31763842017138 1.77869572201406),366,0.284376796815439,366,POINT (-84.14583333333334 1.552083333333333),-84.14583333333334,1.552083333333333,38.0,38.0,38.0
153,153,76,76,38.0,POINT (-84.31763842017138 1.77869572201406),366,0.284376796815439,366,POINT (-84.14583333333334 1.552083333333333),-84.14583333333334,1.552083333333333,38.0,38.0,38.25
154,154,77,77,38.5,POINT (-84.20339682043679 1.624468034145824),366,0.0924829711850945,366,POINT (-84.14583333333334 1.552083333333333),-84.14583333333334,1.552083333333333,38.0,38.5,38.5
155,155,78,78,39.0,POINT (-84.0891552207022 1.470240346277588),366,0.099552413238634,366,POINT (-84.14583333333334 1.552083333333333),-84.14583333333334,1.552083333333333,39.0,39.0,38.75
156,156,78,78,39.0,POINT (-84.0891552207022 1.470240346277588),366,0.099552413238634,366,POINT (-84.14583333333334 1.552083333333333),-84.14583333333334,1.552083333333333,39.0,39.0,39.0
157,157,78,78,39.0,POINT (-84.0891552207022 1.470240346277588),366,0.099552413238634,366,POINT (-84.14583333333334 1.552083333333333),-84.14583333333334,1.552083333333333,39.0,39.0,39.25
158,158,79,79,39.5,POINT (-83.97491362096761 1.316012658409353),366,0.2914496725581411,366,POINT (-84.14583333333334 1.552083333333333),-84.14583333333334,1.552083333333333,40.0,39.5,39.5
159,159,80,80,40.0,POINT (-83.86067202123303 1.161784970541117),366,0.4833733400975453,366,POINT (-84.14583333333334 1.552083333333333),-84.14583333333334,1.552083333333333,40.0,40.0,39.75
160,160,80,80,40.0,POINT (-83.86067202123303 1.161784970541117),366,0.4833733400975453,366,POINT (-84.14583333333334 1.552083333333333),-84.14583333333334,1.552083333333333,40.0,40.0,40.0
161,161,80,80,40.0,POINT (-83.86067202123303 1.161784970541117),366,0.4833733400975453,366,POINT (-84.14583333333334 1.552083333333333),-84.14583333333334,1.552083333333333,40.0,40.0,40.25
162,162,81,81,40.5,POINT (-83.74643042149845 1.007557282672881),365,0.50537114783385,365,POINT (-84.14583333333334 0.6979166666666663),-84.14583333333334,0.6979166666666663,40.0,40.5,40.5
163,163,82,82,41.0,POINT (-83.63218882176386 0.8533295948046451),389,0.4710640364474368,389,POINT (-83.1875 0.6979166666666663),-83.1875,0.6979166666666663,41.0,41.0,40.75
164,164,82,82,41.0,POINT (-83.63218882176386 0.8533295948046451),389,0.4710640364474368,389,POINT (-83.1875 0.6979166666666663),-83.1875,0.6979166666666663,41.0,41.0,41.0
165,165,82,82,41.0,POINT (-83.63218882176386 0.8533295948046451),389,0.4710640364474368,389,POINT (-83.1875 0.6979166666666663),-83.1875,0.6979166666666663,41.0,41.0,41.25
166,166,83,83,41.5,POINT (-83.51794722202926 0.6991019069364093),389,0.3304493476182917,389,POINT (-83.1875 0.6979166666666663),-83.1875,0.6979166666666663,42.0,41.5,41.5
167,167,84,84,42.0,POINT (-83.40370562229468 0.5448742190681735),389,0.2648902827186519,389,POINT (-83.1875 0.6979166666666663),-83.1875,0.6979166666666663,42.0,42.0,41.75
168,168,84,84,42.0,POINT (-83.40370562229468 0.5448742190681735),389,0.2648902827186519,389,POINT (-83.1875 0.6979166666666663),-83.1875,0.6979166666666663,42.0,42.0,42.0
169,169,84,84,42.0,POINT (-83.40370562229468 0.5448742190681735),389,0.2648902827186519,389,POINT (-83.1875 0.6979166666666663),-83.1875,0.6979166666666663,42.0,42.0,42.25
170,170,85,85,42.5,POINT (-83.2894640225601 0.3906465311999359),389,0.3237461938716481,389,POINT (-83.1875 0.6979166666666663),-83.1875,0.6979166666666663,42.0,42.5,42.5
171,171,86,86,43.0,POINT (-83.1752224228255 0.2364188433317),388,0.3928607379526891,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,43.0,43.0,42.75
172,172,86,86,43.0,POINT (-83.1752224228255 0.2364188433317),388,0.3928607379526891,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,43.0,43.0,43.0
173,173,86,86,43.0,POINT (-83.1752224228255 0.2364188433317),388,0.3928607379526891,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,43.0,43.0,43.25
174,174,87,87,43.5,POINT (-83.06098082309092 0.08219115546346423),388,0.269928299265764,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,43.5,43.5
175,175,88,88,44.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,44.0,43.75
176,176,88,88,44.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,44.0,44.0
177,177,88,88,44.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,44.0,44.25
0,177,88,88,44.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,44.0,44.25
1,177,88,88,44.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,44.5,44.5
2,177,88,88,45.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,45.0,44.75
3,177,88,88,45.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,45.0,45.0
4,177,88,88,45.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,45.0,45.25
5,177,88,88,46.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,45.5,45.5
6,177,88,88,46.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,46.0,45.75
7,177,88,88,46.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,46.0,46.0
8,177,88,88,46.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,46.0,46.25
9,177,88,88,46.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,46.5,46.5
10,177,88,88,47.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,47.0,46.75
11,177,88,88,47.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,47.0,47.0
12,177,88,88,47.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,47.0,47.25
13,177,88,88,48.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,47.5,47.5
14,177,88,88,48.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,48.0,47.75
15,177,88,88,48.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,48.0,48.0
16,177,88,88,48.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,48.0,48.25
17,177,88,88,48.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,48.5,48.5
18,177,88,88,49.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,49.0,48.75
19,177,88,88,49.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,49.0,49.0
20,177,88,88,49.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,49.0,49.25
21,177,88,88,50.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,49.5,49.5
22,177,88,88,50.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,50.0,49.75
23,177,88,88,50.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,50.0,50.0
24,177,88,88,50.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,50.0,50.25
25,177,88,88,50.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,50.5,50.5
26,177,88,88,51.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,51.0,50.75
27,177,88,88,51.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,51.0,51.0
28,177,88,88,51.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,51.0,51.25
29,177,88,88,52.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,51.5,51.5
30,177,88,88,52.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,52.0,51.75
31,177,88,88,52.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,52.0,52.0
32,177,88,88,52.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,52.0,52.25
33,177,88,88,52.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,52.5,52.5
34,177,88,88,53.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,53.0,52.75
35,177,88,88,53.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,53.0,53.0
36,177,88,88,53.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,53.0,53.25
37,177,88,88,54.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,53.5,53.5
38,177,88,88,54.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,54.0,53.75
39,177,88,88,54.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,54.0,54.0
40,177,88,88,54.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,54.0,54.25
41,177,88,88,54.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,54.5,54.5
42,177,88,88,55.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,55.0,54.75
43,177,88,88,55.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,55.0,55.0
44,177,88,88,55.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,55.0,55.25
45,177,88,88,56.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,55.5,55.5
46,177,88,88,56.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,56.0,55.75
47,177,88,88,56.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,56.0,56.0
48,177,88,88,56.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,56.0,56.25
49,177,88,88,56.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,56.5,56.5
50,177,88,88,57.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,57.0,56.75
51,177,88,88,57.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,57.0,57.0
52,177,88,88,57.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,57.0,57.25
53,177,88,88,58.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,57.5,57.5
54,177,88,88,58.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,58.0,57.75
55,177,88,88,58.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,58.0,58.0
56,177,88,88,58.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,58.0,58.25
57,177,88,88,58.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,58.5,58.5
58,177,88,88,59.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,59.0,58.75
59,177,88,88,59.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,59.0,59.0
60,177,88,88,59.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,59.0,59.25
61,177,88,88,60.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,59.5,59.5
62,177,88,88,60.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,60.0,59.75
63,177,88,88,60.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,60.0,60.0
64,177,88,88,60.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,60.0,60.25
65,177,88,88,60.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,60.5,60.5
66,177,88,88,61.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,61.0,60.75
67,177,88,88,61.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,61.0,61.0
68,177,88,88,61.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,61.0,61.25
69,177,88,88,62.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,61.5,61.5
70,177,88,88,62.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,62.0,61.75
71,177,88,88,62.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,62.0,62.0
72,177,88,88,62.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,62.0,62.25
73,177,88,88,62.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,62.5,62.5
74,177,88,88,63.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,63.0,62.75
75,177,88,88,63.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,63.0,63.0
76,177,88,88,63.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,63.0,63.25
77,177,88,88,64.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,63.5,63.5
78,177,88,88,64.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,64.0,63.75
79,177,88,88,64.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,64.0,64.0
80,177,88,88,64.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,64.0,64.25
81,177,88,88,64.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,64.5,64.5
82,177,88,88,65.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,65.0,64.75
83,177,88,88,65.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,65.0,65.0
84,177,88,88,65.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,65.0,65.25
85,177,88,88,66.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,65.5,65.5
86,177,88,88,66.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,66.0,65.75
87,177,88,88,66.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,66.0,66.0
88,177,88,88,66.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,66.0,66.25
89,177,88,88,66.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,66.5,66.5
90,177,88,88,67.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,67.0,66.75
91,177,88,88,67.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,67.0,67.0
92,177,88,88,67.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,67.0,67.25
93,177,88,88,68.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,67.5,67.5
94,177,88,88,68.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,68.0,67.75
95,177,88,88,68.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,68.0,68.0
96,177,88,88,68.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,68.0,68.25
97,177,88,88,68.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,68.5,68.5
98,177,88,88,69.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,69.0,68.75
99,177,88,88,69.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,69.0,69.0
100,177,88,88,69.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,69.0,69.25
101,177,88,88,70.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,69.5,69.5
102,177,88,88,70.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,70.0,69.75
103,177,88,88,70.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,70.0,70.0
104,177,88,88,70.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,70.0,70.25
105,177,88,88,70.0,POINT (-82.94673922335633 -0.07203653240477159),388,0.2550640305775822,388,POINT (-83.18750000000001 -0.1562500000000001),-83.18750000000001,-0.1562500000000001,44.0,70.5,70.5
