,time,crumb_id,geometry,Longitude,Latitude,Iteration
345,345,345,POINT (-95.89487 2.1030395),-95.89487,2.1030395,track_100
346,346,346,POINT (-96.82487 2.1030395),-96.82487,2.1030395,track_100
347,347,347,POINT (-95.89487 2.1030395),-95.89487,2.1030395,track_100
348,348,348,POINT (-96.82487 2.1030395),-96.82487,2.1030395,track_100
349,349,349,POINT (-96.82487 2.9830395),-96.82487,2.9830395,track_100
350,350,350,POINT (-96.82487 3.8630395),-96.82487,3.8630395,track_100
351,351,351,POINT (-97.75487 3.8630395),-97.75487,3.8630395,track_100
352,352,352,POINT (-97.75487 4.7430395),-97.75487,4.7430395,track_100
353,353,353,POINT (-97.75487 5.6230395),-97.75487,5.6230395,track_100
354,354,354,POINT (-97.75487 4.7430395),-97.75487,4.7430395,track_100
355,355,355,POINT (-97.75487 5.6230395),-97.75487,5.6230395,track_100
356,356,356,POINT (-98.68487 5.6230395),-98.68487,5.6230395,track_100
357,357,357,POINT (-98.68487 5.6230395),-98.68487,5.6230395,track_100
358,358,358,POINT (-98.68487 5.6230395),-98.68487,5.6230395,track_100
359,359,359,POINT (-98.68487 5.6230395),-98.68487,5.6230395,track_100
360,360,360,POINT (-98.68487 4.7430395),-98.68487,4.7430395,track_100
361,361,361,POINT (-98.68487 3.8630395),-98.68487,3.8630395,track_100
362,362,362,POINT (-97.75487 3.8630395),-97.75487,3.8630395,track_100
363,363,363,POINT (-96.82487 3.8630395),-96.82487,3.8630395,track_100
364,364,364,POINT (-96.82487 4.7430395),-96.82487,4.7430395,track_100
365,365,365,POINT (-97.75487 4.7430395),-97.75487,4.7430395,track_100
366,366,366,POINT (-97.75487 3.8630395),-97.75487,3.8630395,track_100
367,367,367,POINT (-97.75487 4.7430395),-97.75487,4.7430395,track_100
368,368,368,POINT (-97.75487 5.6230395),-97.75487,5.6230395,track_100
369,369,369,POINT (-98.68487 5.6230395),-98.68487,5.6230395,track_100
370,370,370,POINT (-98.68487 6.5030395),-98.68487,6.5030395,track_100
371,371,371,POINT (-98.68487 5.6230395),-98.68487,5.6230395,track_100
372,372,372,POINT (-98.68487 6.5030395),-98.68487,6.5030395,track_100
373,373,373,POINT (-98.68487 6.5030395),-98.68487,6.5030395,track_100
374,374,374,POINT (-98.68487 6.5030395),-98.68487,6.5030395,track_100
375,375,375,POINT (-98.68487 7.3830395),-98.68487,7.3830395,track_100
376,376,376,POINT (-98.68487 8.2630395),-98.68487,8.2630395,track_100
377,377,377,POINT (-98.68487 9.1430395),-98.68487,9.1430395,track_100
378,378,378,POINT (-98.68487 10.0230395),-98.68487,10.0230395,track_100
379,379,379,POINT (-98.68487 10.9030395),-98.68487,10.9030395,track_100
380,380,380,POINT (-98.68487 11.7830395),-98.68487,11.7830395,track_100
381,381,381,POINT (-98.68487 12.6630395),-98.68487,12.6630395,track_100
382,382,382,POINT (-98.68487 13.5430395),-98.68487,13.5430395,track_100
383,383,383,POINT (-98.68487 14.4230395),-98.68487,14.4230395,track_100
384,384,384,POINT (-98.68487 15.3030395),-98.68487,15.3030395,track_100
385,385,385,POINT (-98.68487 16.1830395),-98.68487,16.1830395,track_100
386,386,386,POINT (-98.68487 17.0630395),-98.68487,17.0630395,track_100
