,ids,fog,time
6027,267.0,0.0,10
6028,268.0,8.0,10
6029,269.0,0.0,10
6030,270.0,0.0,10
6031,271.0,8.0,10
6032,272.0,0.0,10
6033,273.0,7.0,10
6034,274.0,0.0,10
6035,275.0,0.0,10
6036,276.0,0.0,10
6037,277.0,7.0,10
6038,278.0,0.0,10
6039,279.0,0.0,10
6040,280.0,0.0,10
6041,281.0,0.0,10
6042,282.0,0.0,10
6043,283.0,0.0,10
6044,284.0,0.0,10
6045,285.0,0.0,10
6046,286.0,0.0,10
6047,287.0,0.0,10
6048,288.0,0.0,10
6049,289.0,0.0,10
6050,290.0,0.0,10
6051,291.0,0.0,10
6052,292.0,0.0,10
6053,293.0,0.0,10
6054,294.0,0.0,10
6055,295.0,0.0,10
6056,296.0,7.0,10
6057,297.0,0.0,10
6058,298.0,0.0,10
6059,299.0,0.0,10
6060,300.0,0.0,10
6061,301.0,0.0,10
6062,302.0,0.0,10
6063,303.0,7.0,10
6064,304.0,0.0,10
6065,305.0,0.0,10
6066,306.0,0.0,10
6067,307.0,0.0,10
6068,308.0,0.0,10
6069,309.0,0.0,10
6070,310.0,0.0,10
6071,311.0,0.0,10
6072,312.0,0.0,10
6073,313.0,0.0,10
6074,314.0,0.0,10
6075,315.0,0.0,10
6076,316.0,0.0,10
6077,317.0,0.0,10
6078,318.0,0.0,10
6079,319.0,0.0,10
6080,320.0,0.0,10
6081,321.0,0.0,10
6082,322.0,0.0,10
6083,323.0,0.0,10
6084,324.0,0.0,10
6085,325.0,0.0,10
6086,326.0,0.0,10
6087,327.0,0.0,10
6088,328.0,0.0,10
6089,329.0,0.0,10
6090,330.0,0.0,10
6091,331.0,0.0,10
6092,332.0,0.0,10
6093,333.0,0.0,10
6094,334.0,0.0,10
6095,335.0,0.0,10
6096,336.0,0.0,10
6097,337.0,0.0,10
6098,338.0,0.0,10
6099,339.0,0.0,10
6100,340.0,0.0,10
6101,341.0,0.0,10
6102,342.0,0.0,10
6103,343.0,0.0,10
6104,344.0,8.0,10
6105,345.0,0.0,10
6106,346.0,8.0,10
6107,347.0,0.0,10
6108,348.0,0.0,10
6109,349.0,0.0,10
6110,350.0,0.0,10
6111,351.0,0.0,10
6112,352.0,0.0,10
6113,353.0,0.0,10
6114,354.0,0.0,10
6115,355.0,0.0,10
6116,356.0,0.0,10
6117,357.0,0.0,10
6118,358.0,0.0,10
6119,359.0,0.0,10
6120,360.0,0.0,10
6121,361.0,0.0,10
6122,362.0,0.0,10
6123,363.0,0.0,10
6124,364.0,0.0,10
6125,365.0,0.0,10
6126,366.0,0.0,10
6127,367.0,0.0,10
6128,368.0,9.0,10
6129,369.0,0.0,10
6130,370.0,0.0,10
6131,371.0,0.0,10
6132,372.0,0.0,10
6133,373.0,0.0,10
6134,374.0,0.0,10
6135,375.0,0.0,10
6136,376.0,0.0,10
6137,377.0,7.0,10
6138,378.0,0.0,10
6139,379.0,0.0,10
6140,380.0,0.0,10
6141,381.0,0.0,10
6142,382.0,0.0,10
6143,383.0,0.0,10
6144,384.0,0.0,10
6145,385.0,0.0,10
6146,386.0,0.0,10
6147,387.0,0.0,10
6148,388.0,0.0,10
6149,389.0,0.0,10
6150,390.0,0.0,10
6151,391.0,8.0,10
6152,392.0,0.0,10
6153,393.0,7.0,10
6154,394.0,7.0,10
6155,395.0,7.0,10
6156,396.0,0.0,10
6157,397.0,0.0,10
6158,398.0,0.0,10
6159,399.0,0.0,10
6160,400.0,0.0,10
6161,401.0,0.0,10
6162,402.0,0.0,10
6163,403.0,0.0,10
6164,404.0,0.0,10
6165,405.0,0.0,10
6166,406.0,0.0,10
6167,407.0,0.0,10
6168,408.0,0.0,10
6169,409.0,0.0,10
6170,410.0,0.0,10
6171,411.0,0.0,10
6172,412.0,0.0,10
6173,413.0,0.0,10
6174,414.0,0.0,10
6175,415.0,0.0,10
6176,416.0,0.0,10
6177,417.0,0.0,10
6178,418.0,0.0,10
6179,419.0,7.0,10
6180,420.0,0.0,10
6181,421.0,0.0,10
6182,422.0,0.0,10
6183,423.0,0.0,10
6184,424.0,0.0,10
6185,425.0,0.0,10
6186,426.0,0.0,10
6187,427.0,0.0,10
6188,428.0,0.0,10
6189,429.0,0.0,10
6190,430.0,0.0,10
6191,431.0,0.0,10
6192,432.0,0.0,10
6193,433.0,0.0,10
6194,434.0,0.0,10
6195,435.0,7.0,10
6196,436.0,0.0,10
6197,437.0,0.0,10
6198,438.0,0.0,10
6199,439.0,0.0,10
6200,440.0,8.0,10
6201,441.0,0.0,10
6202,442.0,9.0,10
6203,443.0,7.0,10
6204,444.0,0.0,10
6205,445.0,0.0,10
6206,446.0,0.0,10
6207,447.0,0.0,10
6208,448.0,0.0,10
6209,449.0,0.0,10
6210,450.0,0.0,10
6211,451.0,0.0,10
6212,452.0,0.0,10
6213,453.0,0.0,10
6214,454.0,0.0,10
6215,455.0,0.0,10
6216,456.0,0.0,10
6217,457.0,0.0,10
6218,458.0,9.0,10
6219,459.0,0.0,10
6220,460.0,0.0,10
6221,461.0,0.0,10
6222,462.0,0.0,10
6223,463.0,8.0,10
6224,464.0,0.0,10
6225,465.0,0.0,10
6226,466.0,0.0,10
6227,467.0,0.0,10
6228,468.0,7.0,10
6229,469.0,0.0,10
6230,470.0,0.0,10
6231,471.0,0.0,10
6232,472.0,0.0,10
6233,473.0,0.0,10
6234,474.0,0.0,10
6235,475.0,0.0,10
6236,476.0,0.0,10
6237,477.0,0.0,10
6238,478.0,7.0,10
6239,479.0,7.0,10
6240,480.0,0.0,10
6241,481.0,0.0,10
6242,482.0,0.0,10
6243,483.0,0.0,10
6244,484.0,0.0,10
6245,485.0,0.0,10
6246,486.0,0.0,10
6247,487.0,0.0,10
6248,488.0,8.0,10
6249,489.0,0.0,10
6250,490.0,0.0,10
6251,491.0,0.0,10
6252,492.0,7.0,10
6253,493.0,0.0,10
6254,494.0,0.0,10
6255,495.0,0.0,10
6256,496.0,0.0,10
6257,497.0,0.0,10
6258,498.0,0.0,10
6259,499.0,0.0,10
6260,500.0,0.0,10
6261,501.0,0.0,10
6262,502.0,0.0,10
6263,503.0,0.0,10
6264,504.0,0.0,10
6265,505.0,0.0,10
6266,506.0,8.0,10
6267,507.0,7.0,10
6268,508.0,0.0,10
6269,509.0,7.0,10
6270,510.0,0.0,10
6271,511.0,0.0,10
6272,512.0,8.0,10
6273,513.0,0.0,10
6274,514.0,0.0,10
6275,515.0,0.0,10
6276,516.0,0.0,10
6277,517.0,0.0,10
6278,518.0,0.0,10
6279,519.0,0.0,10
6280,520.0,0.0,10
6281,521.0,0.0,10
6282,522.0,0.0,10
6283,523.0,0.0,10
6284,524.0,0.0,10
6285,525.0,0.0,10
6286,526.0,0.0,10
6287,527.0,0.0,10
6288,528.0,0.0,10
6289,529.0,0.0,10
6290,530.0,0.0,10
6291,531.0,0.0,10
6292,532.0,0.0,10
6293,533.0,7.0,10
6294,534.0,7.0,10
6295,535.0,0.0,10
6296,536.0,0.0,10
6297,537.0,0.0,10
6298,538.0,0.0,10
6299,539.0,8.0,10
6300,540.0,7.0,10
6301,541.0,0.0,10
6302,542.0,0.0,10
6303,543.0,0.0,10
6304,544.0,0.0,10
6305,545.0,0.0,10
6306,546.0,0.0,10
6307,547.0,0.0,10
6308,548.0,0.0,10
6309,549.0,0.0,10
6310,550.0,0.0,10
6311,551.0,0.0,10
6312,552.0,0.0,10
6313,553.0,0.0,10
6314,554.0,0.0,10
6315,555.0,8.0,10
6316,556.0,7.0,10
6317,557.0,7.0,10
6318,558.0,7.0,10
6319,559.0,0.0,10
6320,560.0,0.0,10
6321,561.0,0.0,10
6322,562.0,0.0,10
6323,563.0,0.0,10
6324,564.0,10.0,10
6325,565.0,0.0,10
6326,566.0,0.0,10
6327,567.0,0.0,10
6328,568.0,0.0,10
6329,569.0,0.0,10
6330,570.0,0.0,10
6331,571.0,0.0,10
6332,572.0,0.0,10
6333,573.0,0.0,10
6334,574.0,0.0,10
6335,575.0,0.0,10
6336,0.0,0.0,11
6337,1.0,0.0,11
6338,2.0,0.0,11
6339,3.0,8.0,11
6340,4.0,7.0,11
6341,5.0,7.0,11
6342,6.0,7.0,11
6343,7.0,0.0,11
6344,8.0,0.0,11
6345,9.0,0.0,11
6346,10.0,0.0,11
6347,11.0,0.0,11
6348,12.0,10.0,11
6349,13.0,0.0,11
6350,14.0,0.0,11
6351,15.0,0.0,11
6352,16.0,0.0,11
6353,17.0,0.0,11
6354,18.0,0.0,11
6355,19.0,0.0,11
6356,20.0,0.0,11
6357,21.0,0.0,11
6358,22.0,0.0,11
6359,23.0,0.0,11
6360,24.0,0.0,11
6361,25.0,0.0,11
6362,26.0,0.0,11
6363,27.0,8.0,11
6364,28.0,10.0,11
6365,29.0,0.0,11
6366,30.0,7.0,11
6367,31.0,7.0,11
6368,32.0,0.0,11
6369,33.0,0.0,11
6370,34.0,0.0,11
6371,35.0,0.0,11
6372,36.0,0.0,11
6373,37.0,7.0,11
6374,38.0,0.0,11
6375,39.0,0.0,11
6376,40.0,0.0,11
6377,41.0,0.0,11
6378,42.0,0.0,11
6379,43.0,0.0,11
6380,44.0,0.0,11
6381,45.0,0.0,11
6382,46.0,0.0,11
6383,47.0,0.0,11
6384,48.0,0.0,11
6385,49.0,0.0,11
6386,50.0,0.0,11
6387,51.0,8.0,11
6388,52.0,0.0,11
6389,53.0,0.0,11
6390,54.0,7.0,11
6391,55.0,8.0,11
6392,56.0,0.0,11
6393,57.0,0.0,11
6394,58.0,0.0,11
6395,59.0,7.0,11
6396,60.0,0.0,11
6397,61.0,8.0,11
6398,62.0,0.0,11
6399,63.0,0.0,11
6400,64.0,0.0,11
6401,65.0,7.0,11
6402,66.0,0.0,11
6403,67.0,0.0,11
6404,68.0,0.0,11
6405,69.0,9.0,11
6406,70.0,0.0,11
6407,71.0,0.0,11
6408,72.0,0.0,11
6409,73.0,0.0,11
6410,74.0,0.0,11
6411,75.0,0.0,11
6412,76.0,0.0,11
6413,77.0,0.0,11
6414,78.0,0.0,11
6415,79.0,0.0,11
6416,80.0,0.0,11
6417,81.0,0.0,11
6418,82.0,0.0,11
6419,83.0,0.0,11
6420,84.0,0.0,11
6421,85.0,8.0,11
6422,86.0,0.0,11
6423,87.0,7.0,11
6424,88.0,0.0,11
6425,89.0,0.0,11
6426,90.0,7.0,11
6427,91.0,0.0,11
6428,92.0,8.0,11
6429,93.0,0.0,11
6430,94.0,0.0,11
6431,95.0,0.0,11
6432,96.0,0.0,11
6433,97.0,0.0,11
6434,98.0,0.0,11
6435,99.0,0.0,11
6436,100.0,0.0,11
6437,101.0,0.0,11
6438,102.0,7.0,11
6439,103.0,0.0,11
6440,104.0,0.0,11
6441,105.0,0.0,11
6442,106.0,0.0,11
6443,107.0,0.0,11
6444,108.0,0.0,11
6445,109.0,0.0,11
6446,110.0,0.0,11
6447,111.0,0.0,11
6448,112.0,0.0,11
6449,113.0,7.0,11
6450,114.0,0.0,11
6451,115.0,0.0,11
6452,116.0,7.0,11
6453,117.0,0.0,11
6454,118.0,8.0,11
6455,119.0,0.0,11
6456,120.0,0.0,11
6457,121.0,0.0,11
6458,122.0,0.0,11
6459,123.0,7.0,11
6460,124.0,0.0,11
6461,125.0,0.0,11
6462,126.0,0.0,11
6463,127.0,0.0,11
6464,128.0,0.0,11
6465,129.0,0.0,11
6466,130.0,0.0,11
6467,131.0,0.0,11
6468,132.0,0.0,11
6469,133.0,0.0,11
6470,134.0,0.0,11
6471,135.0,0.0,11
6472,136.0,0.0,11
6473,137.0,8.0,11
6474,138.0,0.0,11
6475,139.0,0.0,11
6476,140.0,0.0,11
6477,141.0,0.0,11
6478,142.0,0.0,11
6479,143.0,0.0,11
6480,144.0,0.0,11
6481,145.0,0.0,11
6482,146.0,0.0,11
6483,147.0,0.0,11
6484,148.0,0.0,11
6485,149.0,0.0,11
6486,150.0,0.0,11
6487,151.0,0.0,11
6488,152.0,0.0,11
6489,153.0,0.0,11
6490,154.0,0.0,11
6491,155.0,0.0,11
6492,156.0,7.0,11
6493,157.0,0.0,11
6494,158.0,0.0,11
6495,159.0,0.0,11
6496,160.0,7.0,11
6497,161.0,0.0,11
6498,162.0,0.0,11
6499,163.0,0.0,11
6500,164.0,0.0,11
6501,165.0,0.0,11
6502,166.0,0.0,11
6503,167.0,0.0,11
6504,168.0,0.0,11
6505,169.0,9.0,11
6506,170.0,10.0,11
6507,171.0,0.0,11
6508,172.0,8.0,11
6509,173.0,7.0,11
6510,174.0,0.0,11
6511,175.0,0.0,11
6512,176.0,0.0,11
6513,177.0,0.0,11
6514,178.0,0.0,11
6515,179.0,0.0,11
6516,180.0,0.0,11
6517,181.0,0.0,11
6518,182.0,0.0,11
6519,183.0,0.0,11
6520,184.0,8.0,11
6521,185.0,0.0,11
6522,186.0,0.0,11
6523,187.0,0.0,11
6524,188.0,0.0,11
6525,189.0,0.0,11
6526,190.0,0.0,11
6527,191.0,0.0,11
6528,192.0,0.0,11
6529,193.0,0.0,11
6530,194.0,0.0,11
6531,195.0,0.0,11
6532,196.0,0.0,11
6533,197.0,0.0,11
6534,198.0,7.0,11
6535,199.0,0.0,11
6536,200.0,0.0,11
6537,201.0,0.0,11
6538,202.0,0.0,11
6539,203.0,0.0,11
6540,204.0,0.0,11
6541,205.0,0.0,11
6542,206.0,0.0,11
6543,207.0,0.0,11
6544,208.0,7.0,11
6545,209.0,0.0,11
6546,210.0,0.0,11
6547,211.0,0.0,11
6548,212.0,0.0,11
6549,213.0,0.0,11
6550,214.0,0.0,11
6551,215.0,0.0,11
6552,216.0,0.0,11
6553,217.0,0.0,11
6554,218.0,0.0,11
6555,219.0,0.0,11
6556,220.0,0.0,11
6557,221.0,0.0,11
6558,222.0,7.0,11
6559,223.0,7.0,11
6560,224.0,0.0,11
6561,225.0,0.0,11
6562,226.0,0.0,11
6563,227.0,0.0,11
6564,228.0,0.0,11
6565,229.0,0.0,11
6566,230.0,0.0,11
6567,231.0,0.0,11
6568,232.0,0.0,11
6569,233.0,7.0,11
6570,234.0,0.0,11
6571,235.0,0.0,11
6572,236.0,0.0,11
6573,237.0,0.0,11
6574,238.0,0.0,11
6575,239.0,0.0,11
6576,240.0,0.0,11
6577,241.0,7.0,11
6578,242.0,0.0,11
6579,243.0,0.0,11
6580,244.0,0.0,11
6581,245.0,0.0,11
6582,246.0,0.0,11
6583,247.0,0.0,11
6584,248.0,7.0,11
6585,249.0,0.0,11
6586,250.0,8.0,11
6587,251.0,0.0,11
6588,252.0,7.0,11
6589,253.0,0.0,11
6590,254.0,0.0,11
6591,255.0,0.0,11
6592,256.0,0.0,11
6593,257.0,0.0,11
6594,258.0,0.0,11
6595,259.0,0.0,11
6596,260.0,0.0,11
6597,261.0,0.0,11
6598,262.0,0.0,11
6599,263.0,0.0,11
6600,264.0,0.0,11
6601,265.0,0.0,11
6602,266.0,0.0,11
6603,267.0,0.0,11
6604,268.0,0.0,11
6605,269.0,8.0,11
6606,270.0,0.0,11
6607,271.0,7.0,11
6608,272.0,8.0,11
6609,273.0,9.0,11
6610,274.0,7.0,11
6611,275.0,0.0,11
6612,276.0,0.0,11
6613,277.0,0.0,11
6614,278.0,0.0,11
6615,279.0,7.0,11
6616,280.0,0.0,11
6617,281.0,0.0,11
6618,282.0,0.0,11
6619,283.0,0.0,11
6620,284.0,0.0,11
6621,285.0,0.0,11
6622,286.0,0.0,11
6623,287.0,0.0,11
6624,288.0,0.0,11
6625,289.0,0.0,11
6626,290.0,0.0,11
6627,291.0,0.0,11
6628,292.0,8.0,11
6629,293.0,0.0,11
6630,294.0,0.0,11
6631,295.0,8.0,11
6632,296.0,0.0,11
6633,297.0,7.0,11
6634,298.0,0.0,11
6635,299.0,0.0,11
6636,300.0,0.0,11
6637,301.0,7.0,11
6638,302.0,0.0,11
6639,303.0,0.0,11
6640,304.0,0.0,11
6641,305.0,0.0,11
6642,306.0,0.0,11
6643,307.0,0.0,11
6644,308.0,0.0,11
6645,309.0,0.0,11
6646,310.0,0.0,11
6647,311.0,0.0,11
6648,312.0,0.0,11
6649,313.0,0.0,11
6650,314.0,0.0,11
6651,315.0,0.0,11
6652,316.0,0.0,11
6653,317.0,0.0,11
6654,318.0,0.0,11
6655,319.0,0.0,11
6656,320.0,7.0,11
6657,321.0,0.0,11
6658,322.0,0.0,11
6659,323.0,0.0,11
6660,324.0,0.0,11
6661,325.0,0.0,11
6662,326.0,0.0,11
6663,327.0,7.0,11
6664,328.0,0.0,11
6665,329.0,0.0,11
6666,330.0,0.0,11
6667,331.0,0.0,11
6668,332.0,0.0,11
6669,333.0,0.0,11
6670,334.0,0.0,11
6671,335.0,0.0,11
6672,336.0,0.0,11
6673,337.0,0.0,11
6674,338.0,0.0,11
6675,339.0,0.0,11
6676,340.0,0.0,11
6677,341.0,0.0,11
6678,342.0,0.0,11
6679,343.0,0.0,11
6680,344.0,0.0,11
6681,345.0,0.0,11
6682,346.0,0.0,11
6683,347.0,0.0,11
6684,348.0,0.0,11
6685,349.0,0.0,11
6686,350.0,0.0,11
6687,351.0,0.0,11
6688,352.0,0.0,11
6689,353.0,0.0,11
6690,354.0,0.0,11
6691,355.0,0.0,11
6692,356.0,0.0,11
6693,357.0,0.0,11
6694,358.0,0.0,11
6695,359.0,0.0,11
6696,360.0,0.0,11
6697,361.0,0.0,11
6698,362.0,0.0,11
6699,363.0,0.0,11
6700,364.0,0.0,11
6701,365.0,0.0,11
6702,366.0,0.0,11
6703,367.0,0.0,11
6704,368.0,8.0,11
6705,369.0,0.0,11
6706,370.0,8.0,11
6707,371.0,0.0,11
6708,372.0,0.0,11
6709,373.0,0.0,11
6710,374.0,0.0,11
6711,375.0,0.0,11
6712,376.0,0.0,11
6713,377.0,0.0,11
6714,378.0,0.0,11
6715,379.0,0.0,11
6716,380.0,0.0,11
6717,381.0,0.0,11
6718,382.0,0.0,11
6719,383.0,0.0,11
6720,384.0,0.0,11
6721,385.0,0.0,11
6722,386.0,0.0,11
6723,387.0,0.0,11
6724,388.0,0.0,11
6725,389.0,0.0,11
6726,390.0,0.0,11
6727,391.0,0.0,11
6728,392.0,9.0,11
6729,393.0,0.0,11
6730,394.0,0.0,11
6731,395.0,0.0,11
6732,396.0,0.0,11
6733,397.0,0.0,11
6734,398.0,0.0,11
6735,399.0,0.0,11
6736,400.0,0.0,11
6737,401.0,7.0,11
6738,402.0,0.0,11
6739,403.0,0.0,11
6740,404.0,0.0,11
6741,405.0,0.0,11
6742,406.0,0.0,11
6743,407.0,0.0,11
6744,408.0,0.0,11
6745,409.0,0.0,11
6746,410.0,0.0,11
6747,411.0,0.0,11
6748,412.0,0.0,11
6749,413.0,0.0,11
6750,414.0,0.0,11
6751,415.0,8.0,11
6752,416.0,0.0,11
6753,417.0,7.0,11
6754,418.0,7.0,11
6755,419.0,7.0,11
6756,420.0,0.0,11
6757,421.0,0.0,11
6758,422.0,0.0,11
6759,423.0,0.0,11
6760,424.0,0.0,11
6761,425.0,0.0,11
6762,426.0,0.0,11
6763,427.0,0.0,11
6764,428.0,0.0,11
6765,429.0,0.0,11
6766,430.0,0.0,11
6767,431.0,0.0,11
6768,432.0,0.0,11
6769,433.0,0.0,11
6770,434.0,0.0,11
6771,435.0,0.0,11
6772,436.0,0.0,11
6773,437.0,0.0,11
6774,438.0,0.0,11
6775,439.0,0.0,11
6776,440.0,0.0,11
6777,441.0,0.0,11
6778,442.0,0.0,11
6779,443.0,7.0,11
6780,444.0,0.0,11
6781,445.0,0.0,11
6782,446.0,0.0,11
6783,447.0,0.0,11
6784,448.0,0.0,11
6785,449.0,0.0,11
6786,450.0,0.0,11
6787,451.0,0.0,11
6788,452.0,0.0,11
6789,453.0,0.0,11
6790,454.0,0.0,11
6791,455.0,0.0,11
6792,456.0,0.0,11
6793,457.0,0.0,11
6794,458.0,0.0,11
6795,459.0,7.0,11
6796,460.0,0.0,11
6797,461.0,0.0,11
6798,462.0,0.0,11
6799,463.0,0.0,11
6800,464.0,8.0,11
6801,465.0,0.0,11
6802,466.0,9.0,11
6803,467.0,7.0,11
6804,468.0,0.0,11
6805,469.0,0.0,11
6806,470.0,0.0,11
6807,471.0,0.0,11
6808,472.0,0.0,11
6809,473.0,0.0,11
6810,474.0,0.0,11
6811,475.0,0.0,11
6812,476.0,0.0,11
6813,477.0,0.0,11
6814,478.0,0.0,11
6815,479.0,0.0,11
6816,480.0,0.0,11
6817,481.0,0.0,11
6818,482.0,9.0,11
6819,483.0,0.0,11
6820,484.0,0.0,11
6821,485.0,0.0,11
6822,486.0,0.0,11
6823,487.0,8.0,11
6824,488.0,0.0,11
6825,489.0,0.0,11
6826,490.0,0.0,11
6827,491.0,0.0,11
6828,492.0,7.0,11
6829,493.0,0.0,11
6830,494.0,0.0,11
6831,495.0,0.0,11
6832,496.0,0.0,11
6833,497.0,0.0,11
6834,498.0,0.0,11
6835,499.0,0.0,11
6836,500.0,0.0,11
6837,501.0,0.0,11
6838,502.0,7.0,11
6839,503.0,7.0,11
6840,504.0,0.0,11
6841,505.0,0.0,11
6842,506.0,0.0,11
6843,507.0,0.0,11
6844,508.0,0.0,11
6845,509.0,0.0,11
6846,510.0,0.0,11
6847,511.0,0.0,11
6848,512.0,8.0,11
6849,513.0,0.0,11
6850,514.0,0.0,11
6851,515.0,0.0,11
6852,516.0,7.0,11
6853,517.0,0.0,11
6854,518.0,0.0,11
6855,519.0,0.0,11
6856,520.0,0.0,11
6857,521.0,0.0,11
6858,522.0,0.0,11
6859,523.0,0.0,11
6860,524.0,0.0,11
6861,525.0,0.0,11
6862,526.0,0.0,11
6863,527.0,0.0,11
6864,528.0,0.0,11
6865,529.0,0.0,11
6866,530.0,8.0,11
6867,531.0,7.0,11
6868,532.0,0.0,11
6869,533.0,7.0,11
6870,534.0,0.0,11
6871,535.0,0.0,11
6872,536.0,8.0,11
6873,537.0,0.0,11
6874,538.0,0.0,11
6875,539.0,0.0,11
6876,540.0,0.0,11
6877,541.0,0.0,11
6878,542.0,0.0,11
6879,543.0,0.0,11
6880,544.0,0.0,11
6881,545.0,0.0,11
6882,546.0,0.0,11
6883,547.0,0.0,11
6884,548.0,0.0,11
6885,549.0,0.0,11
6886,550.0,0.0,11
6887,551.0,0.0,11
6888,552.0,0.0,11
6889,553.0,0.0,11
6890,554.0,0.0,11
6891,555.0,0.0,11
6892,556.0,0.0,11
6893,557.0,7.0,11
6894,558.0,7.0,11
6895,559.0,0.0,11
6896,560.0,0.0,11
6897,561.0,0.0,11
6898,562.0,0.0,11
6899,563.0,8.0,11
6900,564.0,7.0,11
6901,565.0,0.0,11
6902,566.0,0.0,11
6903,567.0,0.0,11
6904,568.0,0.0,11
6905,569.0,0.0,11
6906,570.0,0.0,11
6907,571.0,0.0,11
6908,572.0,0.0,11
6909,573.0,0.0,11
6910,574.0,0.0,11
6911,575.0,0.0,11
6912,0.0,0.0,12
6913,1.0,0.0,12
6914,2.0,0.0,12
6915,3.0,0.0,12
6916,4.0,0.0,12
6917,5.0,7.0,12
6918,6.0,7.0,12
6919,7.0,0.0,12
6920,8.0,0.0,12
6921,9.0,0.0,12
6922,10.0,0.0,12
6923,11.0,8.0,12
6924,12.0,7.0,12
6925,13.0,0.0,12
6926,14.0,0.0,12
6927,15.0,0.0,12
6928,16.0,0.0,12
6929,17.0,0.0,12
6930,18.0,0.0,12
6931,19.0,0.0,12
6932,20.0,0.0,12
6933,21.0,0.0,12
6934,22.0,0.0,12
6935,23.0,0.0,12
6936,24.0,0.0,12
6937,25.0,0.0,12
6938,26.0,0.0,12
6939,27.0,8.0,12
6940,28.0,7.0,12
6941,29.0,7.0,12
6942,30.0,7.0,12
6943,31.0,0.0,12
6944,32.0,0.0,12
6945,33.0,0.0,12
6946,34.0,0.0,12
6947,35.0,0.0,12
6948,36.0,10.0,12
6949,37.0,0.0,12
6950,38.0,0.0,12
6951,39.0,0.0,12
6952,40.0,0.0,12
6953,41.0,0.0,12
6954,42.0,0.0,12
6955,43.0,0.0,12
6956,44.0,0.0,12
6957,45.0,0.0,12
6958,46.0,0.0,12
6959,47.0,0.0,12
6960,48.0,0.0,12
6961,49.0,0.0,12
6962,50.0,0.0,12
6963,51.0,8.0,12
6964,52.0,10.0,12
6965,53.0,0.0,12
6966,54.0,7.0,12
6967,55.0,7.0,12
6968,56.0,0.0,12
6969,57.0,0.0,12
6970,58.0,0.0,12
6971,59.0,0.0,12
6972,60.0,0.0,12
6973,61.0,7.0,12
6974,62.0,0.0,12
6975,63.0,0.0,12
6976,64.0,0.0,12
6977,65.0,0.0,12
6978,66.0,0.0,12
6979,67.0,0.0,12
6980,68.0,0.0,12
6981,69.0,0.0,12
6982,70.0,0.0,12
6983,71.0,0.0,12
6984,72.0,0.0,12
6985,73.0,0.0,12
6986,74.0,0.0,12
6987,75.0,8.0,12
6988,76.0,0.0,12
6989,77.0,0.0,12
6990,78.0,7.0,12
6991,79.0,8.0,12
6992,80.0,0.0,12
6993,81.0,0.0,12
6994,82.0,0.0,12
6995,83.0,7.0,12
6996,84.0,0.0,12
6997,85.0,8.0,12
6998,86.0,0.0,12
6999,87.0,0.0,12
7000,88.0,0.0,12
7001,89.0,7.0,12
7002,90.0,0.0,12
7003,91.0,0.0,12
7004,92.0,0.0,12
7005,93.0,9.0,12
7006,94.0,0.0,12
7007,95.0,0.0,12
7008,96.0,0.0,12
7009,97.0,0.0,12
7010,98.0,0.0,12
7011,99.0,0.0,12
7012,100.0,0.0,12
7013,101.0,0.0,12
7014,102.0,0.0,12
7015,103.0,0.0,12
7016,104.0,0.0,12
7017,105.0,0.0,12
7018,106.0,0.0,12
7019,107.0,0.0,12
7020,108.0,0.0,12
7021,109.0,8.0,12
7022,110.0,0.0,12
7023,111.0,7.0,12
7024,112.0,0.0,12
7025,113.0,0.0,12
7026,114.0,7.0,12
7027,115.0,0.0,12
7028,116.0,8.0,12
7029,117.0,0.0,12
7030,118.0,0.0,12
7031,119.0,0.0,12
7032,120.0,0.0,12
7033,121.0,0.0,12
7034,122.0,0.0,12
7035,123.0,0.0,12
7036,124.0,0.0,12
7037,125.0,0.0,12
7038,126.0,7.0,12
7039,127.0,0.0,12
7040,128.0,0.0,12
7041,129.0,0.0,12
7042,130.0,0.0,12
7043,131.0,0.0,12
7044,132.0,0.0,12
7045,133.0,0.0,12
7046,134.0,0.0,12
7047,135.0,0.0,12
7048,136.0,0.0,12
7049,137.0,7.0,12
7050,138.0,0.0,12
7051,139.0,0.0,12
7052,140.0,7.0,12
7053,141.0,0.0,12
7054,142.0,8.0,12
7055,143.0,0.0,12
7056,144.0,0.0,12
7057,145.0,0.0,12
7058,146.0,0.0,12
7059,147.0,7.0,12
7060,148.0,0.0,12
7061,149.0,0.0,12
7062,150.0,0.0,12
7063,151.0,0.0,12
7064,152.0,0.0,12
7065,153.0,0.0,12
7066,154.0,0.0,12
7067,155.0,0.0,12
7068,156.0,0.0,12
7069,157.0,0.0,12
7070,158.0,0.0,12
7071,159.0,0.0,12
7072,160.0,0.0,12
7073,161.0,8.0,12
7074,162.0,0.0,12
7075,163.0,0.0,12
7076,164.0,0.0,12
7077,165.0,0.0,12
7078,166.0,0.0,12
7079,167.0,0.0,12
7080,168.0,0.0,12
7081,169.0,0.0,12
7082,170.0,0.0,12
7083,171.0,0.0,12
7084,172.0,0.0,12
7085,173.0,0.0,12
7086,174.0,0.0,12
7087,175.0,0.0,12
7088,176.0,0.0,12
7089,177.0,0.0,12
7090,178.0,0.0,12
7091,179.0,0.0,12
7092,180.0,7.0,12
7093,181.0,0.0,12
7094,182.0,0.0,12
7095,183.0,0.0,12
7096,184.0,7.0,12
7097,185.0,0.0,12
7098,186.0,0.0,12
7099,187.0,0.0,12
7100,188.0,0.0,12
7101,189.0,0.0,12
7102,190.0,0.0,12
