,ids,ceiling,time
4667,59.0,3000.0,8.0
4668,60.0,5000.0,8.0
4669,61.0,1000.0,8.0
4670,62.0,5000.0,8.0
4671,63.0,1000.0,8.0
4672,64.0,5000.0,8.0
4673,65.0,100.0,8.0
4674,66.0,0.0,8.0
4675,67.0,1000.0,8.0
4676,68.0,1000.0,8.0
4677,69.0,100.0,8.0
4678,70.0,0.0,8.0
4679,71.0,0.0,8.0
4680,72.0,5000.0,8.0
4681,73.0,3000.0,8.0
4682,74.0,100.0,8.0
4683,75.0,5000.0,8.0
4684,76.0,3000.0,8.0
4685,77.0,100.0,8.0
4686,78.0,1000.0,8.0
4687,79.0,0.0,8.0
4688,80.0,0.0,8.0
4689,81.0,0.0,8.0
4690,82.0,0.0,8.0
4691,83.0,100.0,8.0
4692,84.0,100.0,8.0
4693,85.0,100.0,8.0
4694,86.0,3000.0,8.0
4695,87.0,1000.0,8.0
4696,88.0,100.0,8.0
4697,89.0,1000.0,8.0
4698,90.0,0.0,8.0
4699,91.0,0.0,8.0
4700,92.0,0.0,8.0
4701,93.0,0.0,8.0
4702,94.0,0.0,8.0
4703,95.0,0.0,8.0
4704,96.0,5000.0,8.0
4705,97.0,100.0,8.0
4706,98.0,100.0,8.0
4707,99.0,100.0,8.0
4708,100.0,100.0,8.0
4709,101.0,100.0,8.0
4710,102.0,0.0,8.0
4711,103.0,0.0,8.0
4712,104.0,1000.0,8.0
4713,105.0,0.0,8.0
4714,106.0,0.0,8.0
4715,107.0,5000.0,8.0
4716,108.0,100.0,8.0
4717,109.0,1000.0,8.0
4718,110.0,3000.0,8.0
4719,111.0,1000.0,8.0
4720,112.0,100.0,8.0
4721,113.0,0.0,8.0
4722,114.0,0.0,8.0
4723,115.0,0.0,8.0
4724,116.0,0.0,8.0
4725,117.0,0.0,8.0
4726,118.0,0.0,8.0
4727,119.0,0.0,8.0
4728,120.0,100.0,8.0
4729,121.0,3000.0,8.0
4730,122.0,0.0,8.0
4731,123.0,1000.0,8.0
4732,124.0,100.0,8.0
4733,125.0,3000.0,8.0
4734,126.0,100.0,8.0
4735,127.0,100.0,8.0
4736,128.0,0.0,8.0
4737,129.0,0.0,8.0
4738,130.0,1000.0,8.0
4739,131.0,0.0,8.0
4740,132.0,0.0,8.0
4741,133.0,1000.0,8.0
4742,134.0,3000.0,8.0
4743,135.0,3000.0,8.0
4744,136.0,100.0,8.0
4745,137.0,0.0,8.0
4746,138.0,1000.0,8.0
4747,139.0,1000.0,8.0
4748,140.0,0.0,8.0
4749,141.0,0.0,8.0
4750,142.0,1000.0,8.0
4751,143.0,0.0,8.0
4752,144.0,5000.0,8.0
4753,145.0,100.0,8.0
4754,146.0,0.0,8.0
4755,147.0,3000.0,8.0
4756,148.0,0.0,8.0
4757,149.0,5000.0,8.0
4758,150.0,100.0,8.0
4759,151.0,100.0,8.0
4760,152.0,5000.0,8.0
4761,153.0,5000.0,8.0
4762,154.0,0.0,8.0
4763,155.0,100.0,8.0
4764,156.0,3000.0,8.0
4765,157.0,1000.0,8.0
4766,158.0,100.0,8.0
4767,159.0,0.0,8.0
4768,160.0,0.0,8.0
4769,161.0,100.0,8.0
4770,162.0,0.0,8.0
4771,163.0,1000.0,8.0
4772,164.0,0.0,8.0
4773,165.0,0.0,8.0
4774,166.0,1000.0,8.0
4775,167.0,0.0,8.0
4776,168.0,0.0,8.0
4777,169.0,100.0,8.0
4778,170.0,100.0,8.0
4779,171.0,100.0,8.0
4780,172.0,1000.0,8.0
4781,173.0,1000.0,8.0
4782,174.0,100.0,8.0
4783,175.0,100.0,8.0
4784,176.0,100.0,8.0
4785,177.0,100.0,8.0
4786,178.0,100.0,8.0
4787,179.0,100.0,8.0
4788,180.0,100.0,8.0
4789,181.0,3000.0,8.0
4790,182.0,3000.0,8.0
4791,183.0,0.0,8.0
4792,184.0,0.0,8.0
4793,185.0,0.0,8.0
4794,186.0,0.0,8.0
4795,187.0,0.0,8.0
4796,188.0,0.0,8.0
4797,189.0,0.0,8.0
4798,190.0,100.0,8.0
4799,191.0,0.0,8.0
4800,192.0,0.0,8.0
4801,193.0,0.0,8.0
4802,194.0,0.0,8.0
4803,195.0,0.0,8.0
4804,196.0,0.0,8.0
4805,197.0,100.0,8.0
4806,198.0,1000.0,8.0
4807,199.0,100.0,8.0
4808,200.0,100.0,8.0
4809,201.0,100.0,8.0
4810,202.0,100.0,8.0
4811,203.0,5000.0,8.0
4812,204.0,100.0,8.0
4813,205.0,3000.0,8.0
4814,206.0,0.0,8.0
4815,207.0,100.0,8.0
4816,208.0,1000.0,8.0
4817,209.0,1000.0,8.0
4818,210.0,0.0,8.0
4819,211.0,0.0,8.0
4820,212.0,1000.0,8.0
4821,213.0,0.0,8.0
4822,214.0,0.0,8.0
4823,215.0,0.0,8.0
4824,216.0,0.0,8.0
4825,217.0,0.0,8.0
4826,218.0,0.0,8.0
4827,219.0,5000.0,8.0
4828,220.0,100.0,8.0
4829,221.0,100.0,8.0
4830,222.0,5000.0,8.0
4831,223.0,100.0,8.0
4832,224.0,100.0,8.0
4833,225.0,100.0,8.0
4834,226.0,1000.0,8.0
4835,227.0,5000.0,8.0
4836,228.0,100.0,8.0
4837,229.0,100.0,8.0
4838,230.0,0.0,8.0
4839,231.0,3000.0,8.0
4840,232.0,0.0,8.0
4841,233.0,0.0,8.0
4842,234.0,0.0,8.0
4843,235.0,0.0,8.0
4844,236.0,1000.0,8.0
4845,237.0,0.0,8.0
4846,238.0,0.0,8.0
4847,239.0,1000.0,8.0
4848,240.0,0.0,8.0
4849,241.0,0.0,8.0
4850,242.0,0.0,8.0
4851,243.0,0.0,8.0
4852,244.0,100.0,8.0
4853,245.0,5000.0,8.0
4854,246.0,100.0,8.0
4855,247.0,3000.0,8.0
4856,248.0,100.0,8.0
4857,249.0,1000.0,8.0
4858,250.0,1000.0,8.0
4859,251.0,1000.0,8.0
4860,252.0,100.0,8.0
4861,253.0,5000.0,8.0
4862,254.0,0.0,8.0
4863,255.0,100.0,8.0
4864,256.0,3000.0,8.0
4865,257.0,0.0,8.0
4866,258.0,0.0,8.0
4867,259.0,0.0,8.0
4868,260.0,0.0,8.0
4869,261.0,0.0,8.0
4870,262.0,0.0,8.0
4871,263.0,100.0,8.0
4872,264.0,1000.0,8.0
4873,265.0,0.0,8.0
4874,266.0,0.0,8.0
4875,267.0,0.0,8.0
4876,268.0,0.0,8.0
4877,269.0,0.0,8.0
4878,270.0,0.0,8.0
4879,271.0,1000.0,8.0
4880,272.0,5000.0,8.0
4881,273.0,0.0,8.0
4882,274.0,1000.0,8.0
4883,275.0,100.0,8.0
4884,276.0,0.0,8.0
4885,277.0,3000.0,8.0
4886,278.0,1000.0,8.0
4887,279.0,5000.0,8.0
4888,280.0,3000.0,8.0
4889,281.0,1000.0,8.0
4890,282.0,0.0,8.0
4891,283.0,0.0,8.0
4892,284.0,0.0,8.0
4893,285.0,0.0,8.0
4894,286.0,0.0,8.0
4895,287.0,1000.0,8.0
4896,288.0,0.0,8.0
4897,289.0,0.0,8.0
4898,290.0,0.0,8.0
4899,291.0,0.0,8.0
4900,292.0,0.0,8.0
4901,293.0,0.0,8.0
4902,294.0,100.0,8.0
4903,295.0,0.0,8.0
4904,296.0,100.0,8.0
4905,297.0,1000.0,8.0
4906,298.0,100.0,8.0
4907,299.0,1000.0,8.0
4908,300.0,100.0,8.0
4909,301.0,5000.0,8.0
4910,302.0,5000.0,8.0
4911,303.0,1000.0,8.0
4912,304.0,0.0,8.0
4913,305.0,1000.0,8.0
4914,306.0,0.0,8.0
4915,307.0,1000.0,8.0
4916,308.0,0.0,8.0
4917,309.0,0.0,8.0
4918,310.0,0.0,8.0
4919,311.0,1000.0,8.0
4920,312.0,0.0,8.0
4921,313.0,0.0,8.0
4922,314.0,0.0,8.0
4923,315.0,0.0,8.0
4924,316.0,0.0,8.0
4925,317.0,0.0,8.0
4926,318.0,5000.0,8.0
4927,319.0,1000.0,8.0
4928,320.0,100.0,8.0
4929,321.0,3000.0,8.0
4930,322.0,100.0,8.0
4931,323.0,100.0,8.0
4932,324.0,1000.0,8.0
4933,325.0,100.0,8.0
4934,326.0,0.0,8.0
4935,327.0,0.0,8.0
4936,328.0,0.0,8.0
4937,329.0,100.0,8.0
4938,330.0,3000.0,8.0
4939,331.0,1000.0,8.0
4940,332.0,0.0,8.0
4941,333.0,0.0,8.0
4942,334.0,0.0,8.0
4943,335.0,3000.0,8.0
4944,336.0,3000.0,8.0
4945,337.0,0.0,8.0
4946,338.0,0.0,8.0
4947,339.0,0.0,8.0
4948,340.0,0.0,8.0
4949,341.0,0.0,8.0
4950,342.0,3000.0,8.0
4951,343.0,100.0,8.0
4952,344.0,100.0,8.0
4953,345.0,100.0,8.0
4954,346.0,100.0,8.0
4955,347.0,100.0,8.0
4956,348.0,5000.0,8.0
4957,349.0,1000.0,8.0
4958,350.0,1000.0,8.0
4959,351.0,0.0,8.0
4960,352.0,0.0,8.0
4961,353.0,0.0,8.0
4962,354.0,3000.0,8.0
4963,355.0,0.0,8.0
4964,356.0,0.0,8.0
4965,357.0,0.0,8.0
4966,358.0,3000.0,8.0
4967,359.0,3000.0,8.0
4968,360.0,0.0,8.0
4969,361.0,0.0,8.0
4970,362.0,0.0,8.0
4971,363.0,0.0,8.0
4972,364.0,1000.0,8.0
4973,365.0,1000.0,8.0
4974,366.0,1000.0,8.0
4975,367.0,100.0,8.0
4976,368.0,100.0,8.0
4977,369.0,3000.0,8.0
4978,370.0,1000.0,8.0
4979,371.0,100.0,8.0
4980,372.0,1000.0,8.0
4981,373.0,3000.0,8.0
4982,374.0,0.0,8.0
4983,375.0,0.0,8.0
4984,376.0,0.0,8.0
4985,377.0,0.0,8.0
4986,378.0,0.0,8.0
4987,379.0,0.0,8.0
4988,380.0,0.0,8.0
4989,381.0,3000.0,8.0
4990,382.0,5000.0,8.0
4991,383.0,0.0,8.0
4992,384.0,1000.0,8.0
4993,385.0,0.0,8.0
4994,386.0,100.0,8.0
4995,387.0,100.0,8.0
4996,388.0,1000.0,8.0
4997,389.0,5000.0,8.0
4998,390.0,3000.0,8.0
4999,391.0,3000.0,8.0
5000,392.0,100.0,8.0
5001,393.0,100.0,8.0
5002,394.0,100.0,8.0
5003,395.0,100.0,8.0
5004,396.0,1000.0,8.0
5005,397.0,0.0,8.0
5006,398.0,0.0,8.0
5007,399.0,0.0,8.0
5008,400.0,0.0,8.0
5009,401.0,0.0,8.0
5010,402.0,0.0,8.0
5011,403.0,0.0,8.0
5012,404.0,1000.0,8.0
5013,405.0,3000.0,8.0
5014,406.0,100.0,8.0
5015,407.0,1000.0,8.0
5016,408.0,1000.0,8.0
5017,409.0,0.0,8.0
5018,410.0,100.0,8.0
5019,411.0,100.0,8.0
5020,412.0,5000.0,8.0
5021,413.0,5000.0,8.0
5022,414.0,3000.0,8.0
5023,415.0,100.0,8.0
5024,416.0,100.0,8.0
5025,417.0,1000.0,8.0
5026,418.0,100.0,8.0
5027,419.0,5000.0,8.0
5028,420.0,100.0,8.0
5029,421.0,0.0,8.0
5030,422.0,0.0,8.0
5031,423.0,0.0,8.0
5032,424.0,0.0,8.0
5033,425.0,0.0,8.0
5034,426.0,0.0,8.0
5035,427.0,0.0,8.0
5036,428.0,3000.0,8.0
5037,429.0,100.0,8.0
5038,430.0,100.0,8.0
5039,431.0,100.0,8.0
5040,432.0,3000.0,8.0
5041,433.0,1000.0,8.0
5042,434.0,100.0,8.0
5043,435.0,3000.0,8.0
5044,436.0,100.0,8.0
5045,437.0,100.0,8.0
5046,438.0,100.0,8.0
5047,439.0,1000.0,8.0
5048,440.0,100.0,8.0
5049,441.0,0.0,8.0
5050,442.0,3000.0,8.0
5051,443.0,100.0,8.0
5052,444.0,100.0,8.0
5053,445.0,0.0,8.0
5054,446.0,0.0,8.0
5055,447.0,0.0,8.0
5056,448.0,0.0,8.0
5057,449.0,0.0,8.0
5058,450.0,0.0,8.0
5059,451.0,0.0,8.0
5060,452.0,5000.0,8.0
5061,453.0,100.0,8.0
5062,454.0,100.0,8.0
5063,455.0,3000.0,8.0
5064,456.0,1000.0,8.0
5065,457.0,1000.0,8.0
5066,458.0,100.0,8.0
5067,459.0,100.0,8.0
5068,460.0,100.0,8.0
5069,461.0,100.0,8.0
5070,462.0,0.0,8.0
5071,463.0,1000.0,8.0
5072,464.0,100.0,8.0
5073,465.0,0.0,8.0
5074,466.0,1000.0,8.0
5075,467.0,100.0,8.0
5076,468.0,100.0,8.0
5077,469.0,0.0,8.0
5078,470.0,5000.0,8.0
5079,471.0,0.0,8.0
5080,472.0,0.0,8.0
5081,473.0,0.0,8.0
5082,474.0,0.0,8.0
5083,475.0,0.0,8.0
5084,476.0,5000.0,8.0
5085,477.0,3000.0,8.0
5086,478.0,0.0,8.0
5087,479.0,100.0,8.0
5088,480.0,0.0,8.0
5089,481.0,1000.0,8.0
5090,482.0,0.0,8.0
5091,483.0,0.0,8.0
5092,484.0,5000.0,8.0
5093,485.0,100.0,8.0
5094,486.0,100.0,8.0
5095,487.0,0.0,8.0
5096,488.0,5000.0,8.0
5097,489.0,1000.0,8.0
5098,490.0,1000.0,8.0
5099,491.0,100.0,8.0
5100,492.0,100.0,8.0
5101,493.0,0.0,8.0
5102,494.0,1000.0,8.0
5103,495.0,0.0,8.0
5104,496.0,0.0,8.0
5105,497.0,0.0,8.0
5106,498.0,0.0,8.0
5107,499.0,3000.0,8.0
5108,500.0,100.0,8.0
5109,501.0,3000.0,8.0
5110,502.0,1000.0,8.0
5111,503.0,3000.0,8.0
5112,504.0,0.0,8.0
5113,505.0,0.0,8.0
5114,506.0,0.0,8.0
5115,507.0,100.0,8.0
5116,508.0,100.0,8.0
5117,509.0,100.0,8.0
5118,510.0,100.0,8.0
5119,511.0,3000.0,8.0
5120,512.0,1000.0,8.0
5121,513.0,3000.0,8.0
5122,514.0,3000.0,8.0
5123,515.0,3000.0,8.0
5124,516.0,100.0,8.0
5125,517.0,100.0,8.0
5126,518.0,0.0,8.0
5127,519.0,0.0,8.0
5128,520.0,0.0,8.0
5129,521.0,1000.0,8.0
5130,522.0,1000.0,8.0
5131,523.0,100.0,8.0
5132,524.0,100.0,8.0
5133,525.0,0.0,8.0
5134,526.0,100.0,8.0
5135,527.0,3000.0,8.0
5136,528.0,0.0,8.0
5137,529.0,0.0,8.0
5138,530.0,0.0,8.0
5139,531.0,100.0,8.0
5140,532.0,100.0,8.0
5141,533.0,3000.0,8.0
5142,534.0,100.0,8.0
5143,535.0,100.0,8.0
5144,536.0,3000.0,8.0
5145,537.0,0.0,8.0
5146,538.0,0.0,8.0
5147,539.0,3000.0,8.0
5148,540.0,5000.0,8.0
5149,541.0,100.0,8.0
5150,542.0,0.0,8.0
5151,543.0,0.0,8.0
5152,544.0,100.0,8.0
5153,545.0,1000.0,8.0
5154,546.0,3000.0,8.0
5155,547.0,5000.0,8.0
5156,548.0,1000.0,8.0
5157,549.0,100.0,8.0
5158,550.0,1000.0,8.0
5159,551.0,1000.0,8.0
5160,552.0,0.0,8.0
5161,553.0,0.0,8.0
5162,554.0,100.0,8.0
5163,555.0,100.0,8.0
5164,556.0,5000.0,8.0
5165,557.0,1000.0,8.0
5166,558.0,100.0,8.0
5167,559.0,100.0,8.0
5168,560.0,1000.0,8.0
5169,561.0,0.0,8.0
5170,562.0,0.0,8.0
5171,563.0,100.0,8.0
5172,564.0,0.0,8.0
5173,565.0,100.0,8.0
5174,566.0,100.0,8.0
5175,567.0,3000.0,8.0
5176,568.0,5000.0,8.0
5177,569.0,100.0,8.0
5178,570.0,100.0,8.0
5179,571.0,3000.0,8.0
5180,572.0,100.0,8.0
5181,573.0,100.0,8.0
5182,574.0,1000.0,8.0
5183,575.0,1000.0,8.0
5184,0.0,0.0,9.0
5185,1.0,0.0,9.0
5186,2.0,100.0,9.0
5187,3.0,100.0,9.0
5188,4.0,5000.0,9.0
5189,5.0,1000.0,9.0
5190,6.0,100.0,9.0
5191,7.0,100.0,9.0
5192,8.0,1000.0,9.0
5193,9.0,0.0,9.0
5194,10.0,0.0,9.0
5195,11.0,100.0,9.0
5196,12.0,0.0,9.0
5197,13.0,100.0,9.0
5198,14.0,100.0,9.0
5199,15.0,3000.0,9.0
5200,16.0,5000.0,9.0
5201,17.0,100.0,9.0
5202,18.0,100.0,9.0
5203,19.0,3000.0,9.0
5204,20.0,100.0,9.0
5205,21.0,100.0,9.0
5206,22.0,1000.0,9.0
5207,23.0,1000.0,9.0
5208,24.0,0.0,9.0
5209,25.0,0.0,9.0
5210,26.0,0.0,9.0
5211,27.0,5000.0,9.0
5212,28.0,3000.0,9.0
5213,29.0,3000.0,9.0
5214,30.0,5000.0,9.0
5215,31.0,0.0,9.0
5216,32.0,0.0,9.0
5217,33.0,0.0,9.0
5218,34.0,0.0,9.0
5219,35.0,1000.0,9.0
5220,36.0,3000.0,9.0
5221,37.0,100.0,9.0
5222,38.0,3000.0,9.0
5223,39.0,100.0,9.0
5224,40.0,1000.0,9.0
5225,41.0,1000.0,9.0
5226,42.0,100.0,9.0
5227,43.0,3000.0,9.0
5228,44.0,100.0,9.0
5229,45.0,3000.0,9.0
5230,46.0,100.0,9.0
5231,47.0,0.0,9.0
5232,48.0,0.0,9.0
5233,49.0,0.0,9.0
5234,50.0,1000.0,9.0
5235,51.0,1000.0,9.0
5236,52.0,1000.0,9.0
5237,53.0,100.0,9.0
5238,54.0,100.0,9.0
5239,55.0,0.0,9.0
5240,56.0,0.0,9.0
5241,57.0,0.0,9.0
5242,58.0,0.0,9.0
5243,59.0,100.0,9.0
5244,60.0,5000.0,9.0
5245,61.0,100.0,9.0
5246,62.0,100.0,9.0
5247,63.0,100.0,9.0
5248,64.0,100.0,9.0
5249,65.0,100.0,9.0
5250,66.0,3000.0,9.0
5251,67.0,100.0,9.0
5252,68.0,100.0,9.0
5253,69.0,1000.0,9.0
5254,70.0,100.0,9.0
5255,71.0,3000.0,9.0
5256,72.0,5000.0,9.0
5257,73.0,5000.0,9.0
5258,74.0,100.0,9.0
5259,75.0,100.0,9.0
5260,76.0,3000.0,9.0
5261,77.0,1000.0,9.0
5262,78.0,1000.0,9.0
5263,79.0,1000.0,9.0
5264,80.0,0.0,9.0
5265,81.0,0.0,9.0
5266,82.0,0.0,9.0
5267,83.0,3000.0,9.0
5268,84.0,5000.0,9.0
5269,85.0,1000.0,9.0
5270,86.0,5000.0,9.0
5271,87.0,1000.0,9.0
5272,88.0,5000.0,9.0
5273,89.0,100.0,9.0
5274,90.0,0.0,9.0
5275,91.0,1000.0,9.0
5276,92.0,1000.0,9.0
5277,93.0,100.0,9.0
5278,94.0,0.0,9.0
5279,95.0,0.0,9.0
5280,96.0,5000.0,9.0
5281,97.0,3000.0,9.0
5282,98.0,100.0,9.0
5283,99.0,5000.0,9.0
5284,100.0,3000.0,9.0
5285,101.0,100.0,9.0
5286,102.0,1000.0,9.0
5287,103.0,0.0,9.0
5288,104.0,0.0,9.0
5289,105.0,0.0,9.0
5290,106.0,0.0,9.0
5291,107.0,100.0,9.0
5292,108.0,100.0,9.0
5293,109.0,100.0,9.0
5294,110.0,3000.0,9.0
5295,111.0,1000.0,9.0
5296,112.0,100.0,9.0
5297,113.0,1000.0,9.0
5298,114.0,0.0,9.0
5299,115.0,0.0,9.0
5300,116.0,0.0,9.0
5301,117.0,0.0,9.0
5302,118.0,0.0,9.0
5303,119.0,0.0,9.0
5304,120.0,5000.0,9.0
5305,121.0,100.0,9.0
5306,122.0,100.0,9.0
5307,123.0,100.0,9.0
5308,124.0,100.0,9.0
5309,125.0,100.0,9.0
5310,126.0,0.0,9.0
5311,127.0,0.0,9.0
5312,128.0,1000.0,9.0
5313,129.0,0.0,9.0
5314,130.0,0.0,9.0
5315,131.0,5000.0,9.0
5316,132.0,100.0,9.0
5317,133.0,1000.0,9.0
5318,134.0,3000.0,9.0
5319,135.0,1000.0,9.0
5320,136.0,100.0,9.0
5321,137.0,0.0,9.0
5322,138.0,0.0,9.0
5323,139.0,0.0,9.0
5324,140.0,0.0,9.0
5325,141.0,0.0,9.0
5326,142.0,0.0,9.0
5327,143.0,0.0,9.0
5328,144.0,100.0,9.0
5329,145.0,3000.0,9.0
5330,146.0,0.0,9.0
5331,147.0,1000.0,9.0
5332,148.0,100.0,9.0
5333,149.0,3000.0,9.0
5334,150.0,100.0,9.0
5335,151.0,100.0,9.0
5336,152.0,0.0,9.0
5337,153.0,0.0,9.0
5338,154.0,1000.0,9.0
5339,155.0,0.0,9.0
5340,156.0,0.0,9.0
5341,157.0,1000.0,9.0
5342,158.0,3000.0,9.0
5343,159.0,3000.0,9.0
5344,160.0,100.0,9.0
5345,161.0,0.0,9.0
5346,162.0,1000.0,9.0
5347,163.0,1000.0,9.0
5348,164.0,0.0,9.0
5349,165.0,0.0,9.0
5350,166.0,1000.0,9.0
5351,167.0,0.0,9.0
5352,168.0,5000.0,9.0
5353,169.0,100.0,9.0
5354,170.0,0.0,9.0
5355,171.0,3000.0,9.0
5356,172.0,0.0,9.0
5357,173.0,5000.0,9.0
5358,174.0,100.0,9.0
5359,175.0,100.0,9.0
5360,176.0,5000.0,9.0
5361,177.0,5000.0,9.0
5362,178.0,0.0,9.0
5363,179.0,100.0,9.0
5364,180.0,3000.0,9.0
5365,181.0,1000.0,9.0
5366,182.0,100.0,9.0
5367,183.0,0.0,9.0
5368,184.0,0.0,9.0
5369,185.0,100.0,9.0
5370,186.0,0.0,9.0
5371,187.0,1000.0,9.0
5372,188.0,0.0,9.0
5373,189.0,0.0,9.0
5374,190.0,1000.0,9.0
5375,191.0,0.0,9.0
5376,192.0,0.0,9.0
5377,193.0,100.0,9.0
5378,194.0,100.0,9.0
5379,195.0,100.0,9.0
5380,196.0,1000.0,9.0
5381,197.0,1000.0,9.0
5382,198.0,100.0,9.0
5383,199.0,100.0,9.0
5384,200.0,100.0,9.0
5385,201.0,100.0,9.0
5386,202.0,100.0,9.0
5387,203.0,100.0,9.0
5388,204.0,100.0,9.0
5389,205.0,3000.0,9.0
5390,206.0,3000.0,9.0
5391,207.0,0.0,9.0
5392,208.0,0.0,9.0
5393,209.0,0.0,9.0
5394,210.0,0.0,9.0
5395,211.0,0.0,9.0
5396,212.0,0.0,9.0
5397,213.0,0.0,9.0
5398,214.0,100.0,9.0
5399,215.0,0.0,9.0
5400,216.0,0.0,9.0
5401,217.0,0.0,9.0
5402,218.0,0.0,9.0
5403,219.0,0.0,9.0
5404,220.0,0.0,9.0
5405,221.0,100.0,9.0
5406,222.0,1000.0,9.0
5407,223.0,100.0,9.0
5408,224.0,100.0,9.0
5409,225.0,100.0,9.0
5410,226.0,100.0,9.0
5411,227.0,5000.0,9.0
5412,228.0,100.0,9.0
5413,229.0,3000.0,9.0
5414,230.0,0.0,9.0
5415,231.0,100.0,9.0
5416,232.0,1000.0,9.0
5417,233.0,1000.0,9.0
5418,234.0,0.0,9.0
5419,235.0,0.0,9.0
5420,236.0,1000.0,9.0
5421,237.0,0.0,9.0
5422,238.0,0.0,9.0
5423,239.0,0.0,9.0
5424,240.0,0.0,9.0
5425,241.0,0.0,9.0
5426,242.0,0.0,9.0
5427,243.0,5000.0,9.0
5428,244.0,100.0,9.0
5429,245.0,100.0,9.0
5430,246.0,5000.0,9.0
5431,247.0,100.0,9.0
5432,248.0,100.0,9.0
5433,249.0,100.0,9.0
5434,250.0,1000.0,9.0
5435,251.0,5000.0,9.0
5436,252.0,100.0,9.0
5437,253.0,100.0,9.0
5438,254.0,0.0,9.0
5439,255.0,3000.0,9.0
5440,256.0,0.0,9.0
5441,257.0,0.0,9.0
5442,258.0,0.0,9.0
5443,259.0,0.0,9.0
5444,260.0,1000.0,9.0
5445,261.0,0.0,9.0
5446,262.0,0.0,9.0
5447,263.0,1000.0,9.0
5448,264.0,0.0,9.0
5449,265.0,0.0,9.0
5450,266.0,0.0,9.0
5451,267.0,0.0,9.0
5452,268.0,100.0,9.0
5453,269.0,5000.0,9.0
5454,270.0,100.0,9.0
5455,271.0,3000.0,9.0
5456,272.0,100.0,9.0
5457,273.0,1000.0,9.0
5458,274.0,1000.0,9.0
5459,275.0,1000.0,9.0
5460,276.0,100.0,9.0
5461,277.0,5000.0,9.0
5462,278.0,0.0,9.0
5463,279.0,100.0,9.0
5464,280.0,3000.0,9.0
5465,281.0,0.0,9.0
5466,282.0,0.0,9.0
5467,283.0,0.0,9.0
5468,284.0,0.0,9.0
5469,285.0,0.0,9.0
5470,286.0,0.0,9.0
5471,287.0,100.0,9.0
5472,288.0,1000.0,9.0
5473,289.0,0.0,9.0
5474,290.0,0.0,9.0
5475,291.0,0.0,9.0
5476,292.0,0.0,9.0
5477,293.0,0.0,9.0
5478,294.0,0.0,9.0
5479,295.0,1000.0,9.0
5480,296.0,5000.0,9.0
5481,297.0,0.0,9.0
5482,298.0,1000.0,9.0
5483,299.0,100.0,9.0
5484,300.0,0.0,9.0
5485,301.0,3000.0,9.0
5486,302.0,1000.0,9.0
5487,303.0,5000.0,9.0
5488,304.0,3000.0,9.0
5489,305.0,1000.0,9.0
5490,306.0,0.0,9.0
5491,307.0,0.0,9.0
5492,308.0,0.0,9.0
5493,309.0,0.0,9.0
5494,310.0,0.0,9.0
5495,311.0,1000.0,9.0
5496,312.0,0.0,9.0
5497,313.0,0.0,9.0
5498,314.0,0.0,9.0
5499,315.0,0.0,9.0
5500,316.0,0.0,9.0
5501,317.0,0.0,9.0
5502,318.0,100.0,9.0
5503,319.0,0.0,9.0
5504,320.0,100.0,9.0
5505,321.0,1000.0,9.0
5506,322.0,100.0,9.0
5507,323.0,1000.0,9.0
5508,324.0,100.0,9.0
5509,325.0,5000.0,9.0
5510,326.0,5000.0,9.0
5511,327.0,1000.0,9.0
5512,328.0,0.0,9.0
5513,329.0,1000.0,9.0
5514,330.0,0.0,9.0
5515,331.0,1000.0,9.0
5516,332.0,0.0,9.0
5517,333.0,0.0,9.0
5518,334.0,0.0,9.0
5519,335.0,1000.0,9.0
5520,336.0,0.0,9.0
5521,337.0,0.0,9.0
5522,338.0,0.0,9.0
5523,339.0,0.0,9.0
5524,340.0,0.0,9.0
5525,341.0,0.0,9.0
5526,342.0,5000.0,9.0
5527,343.0,1000.0,9.0
5528,344.0,100.0,9.0
5529,345.0,3000.0,9.0
5530,346.0,100.0,9.0
5531,347.0,100.0,9.0
5532,348.0,1000.0,9.0
5533,349.0,100.0,9.0
5534,350.0,0.0,9.0
5535,351.0,0.0,9.0
5536,352.0,0.0,9.0
5537,353.0,100.0,9.0
5538,354.0,3000.0,9.0
5539,355.0,1000.0,9.0
5540,356.0,0.0,9.0
5541,357.0,0.0,9.0
5542,358.0,0.0,9.0
5543,359.0,3000.0,9.0
5544,360.0,3000.0,9.0
5545,361.0,0.0,9.0
5546,362.0,0.0,9.0
5547,363.0,0.0,9.0
5548,364.0,0.0,9.0
5549,365.0,0.0,9.0
5550,366.0,3000.0,9.0
5551,367.0,100.0,9.0
5552,368.0,100.0,9.0
5553,369.0,100.0,9.0
5554,370.0,100.0,9.0
5555,371.0,100.0,9.0
5556,372.0,5000.0,9.0
5557,373.0,1000.0,9.0
5558,374.0,1000.0,9.0
5559,375.0,0.0,9.0
5560,376.0,0.0,9.0
5561,377.0,0.0,9.0
5562,378.0,3000.0,9.0
5563,379.0,0.0,9.0
5564,380.0,0.0,9.0
5565,381.0,0.0,9.0
5566,382.0,3000.0,9.0
5567,383.0,3000.0,9.0
5568,384.0,0.0,9.0
5569,385.0,0.0,9.0
5570,386.0,0.0,9.0
5571,387.0,0.0,9.0
5572,388.0,1000.0,9.0
5573,389.0,1000.0,9.0
5574,390.0,1000.0,9.0
5575,391.0,100.0,9.0
5576,392.0,100.0,9.0
5577,393.0,3000.0,9.0
5578,394.0,1000.0,9.0
