,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,ids,time,Daylight,Daylight2
8458,8458,8458,8458,8458,394,14,2,2
8459,8459,8459,8459,8459,395,14,2,2
8460,8460,8460,8460,8460,396,14,2,2
8461,8461,8461,8461,8461,397,14,2,2
8462,8462,8462,8462,8462,398,14,2,2
8463,8463,8463,8463,8463,399,14,2,2
8464,8464,8464,8464,8464,400,14,2,2
8465,8465,8465,8465,8465,401,14,2,2
8466,8466,8466,8466,8466,402,14,2,2
8467,8467,8467,8467,8467,403,14,2,2
8468,8468,8468,8468,8468,404,14,2,2
8469,8469,8469,8469,8469,405,14,2,2
8470,8470,8470,8470,8470,406,14,2,2
8471,8471,8471,8471,8471,407,14,2,2
8472,8472,8472,8472,8472,408,14,2,2
8473,8473,8473,8473,8473,409,14,2,2
8474,8474,8474,8474,8474,410,14,2,2
8475,8475,8475,8475,8475,411,14,2,2
8476,8476,8476,8476,8476,412,14,2,2
8477,8477,8477,8477,8477,413,14,2,2
8478,8478,8478,8478,8478,414,14,2,2
8479,8479,8479,8479,8479,415,14,2,2
8480,8480,8480,8480,8480,416,14,2,2
8481,8481,8481,8481,8481,417,14,2,2
8482,8482,8482,8482,8482,418,14,2,2
8483,8483,8483,8483,8483,419,14,2,2
8484,8484,8484,8484,8484,420,14,2,2
8485,8485,8485,8485,8485,421,14,2,2
8486,8486,8486,8486,8486,422,14,2,2
8487,8487,8487,8487,8487,423,14,2,2
8488,8488,8488,8488,8488,424,14,2,2
8489,8489,8489,8489,8489,425,14,2,2
8490,8490,8490,8490,8490,426,14,2,2
8491,8491,8491,8491,8491,427,14,2,2
8492,8492,8492,8492,8492,428,14,2,2
8493,8493,8493,8493,8493,429,14,2,2
8494,8494,8494,8494,8494,430,14,2,2
8495,8495,8495,8495,8495,431,14,2,2
8496,8496,8496,8496,8496,432,14,2,2
8497,8497,8497,8497,8497,433,14,2,2
8498,8498,8498,8498,8498,434,14,2,2
8499,8499,8499,8499,8499,435,14,2,2
8500,8500,8500,8500,8500,436,14,2,2
8501,8501,8501,8501,8501,437,14,2,2
8502,8502,8502,8502,8502,438,14,2,2
8503,8503,8503,8503,8503,439,14,2,2
8504,8504,8504,8504,8504,440,14,2,2
8505,8505,8505,8505,8505,441,14,2,2
8506,8506,8506,8506,8506,442,14,2,2
8507,8507,8507,8507,8507,443,14,2,2
8508,8508,8508,8508,8508,444,14,2,2
8509,8509,8509,8509,8509,445,14,2,2
8510,8510,8510,8510,8510,446,14,2,2
8511,8511,8511,8511,8511,447,14,2,2
8512,8512,8512,8512,8512,448,14,2,2
8513,8513,8513,8513,8513,449,14,2,2
8514,8514,8514,8514,8514,450,14,2,2
8515,8515,8515,8515,8515,451,14,2,2
8516,8516,8516,8516,8516,452,14,2,2
8517,8517,8517,8517,8517,453,14,2,2
8518,8518,8518,8518,8518,454,14,2,2
8519,8519,8519,8519,8519,455,14,2,2
8520,8520,8520,8520,8520,456,14,2,2
8521,8521,8521,8521,8521,457,14,2,2
8522,8522,8522,8522,8522,458,14,2,2
8523,8523,8523,8523,8523,459,14,2,2
8524,8524,8524,8524,8524,460,14,2,2
8525,8525,8525,8525,8525,461,14,2,2
8526,8526,8526,8526,8526,462,14,2,2
8527,8527,8527,8527,8527,463,14,2,2
8528,8528,8528,8528,8528,464,14,2,2
8529,8529,8529,8529,8529,465,14,2,2
8530,8530,8530,8530,8530,466,14,2,2
8531,8531,8531,8531,8531,467,14,2,2
8532,8532,8532,8532,8532,468,14,2,2
8533,8533,8533,8533,8533,469,14,2,2
8534,8534,8534,8534,8534,470,14,2,2
8535,8535,8535,8535,8535,471,14,2,2
8536,8536,8536,8536,8536,472,14,2,2
8537,8537,8537,8537,8537,473,14,2,2
8538,8538,8538,8538,8538,474,14,2,2
8539,8539,8539,8539,8539,475,14,2,2
8540,8540,8540,8540,8540,476,14,2,2
8541,8541,8541,8541,8541,477,14,2,2
8542,8542,8542,8542,8542,478,14,2,2
8543,8543,8543,8543,8543,479,14,2,2
8544,8544,8544,8544,8544,480,14,2,2
8545,8545,8545,8545,8545,481,14,2,2
8546,8546,8546,8546,8546,482,14,2,2
8547,8547,8547,8547,8547,483,14,2,2
8548,8548,8548,8548,8548,484,14,2,2
8549,8549,8549,8549,8549,485,14,2,2
8550,8550,8550,8550,8550,486,14,2,2
8551,8551,8551,8551,8551,487,14,2,2
8552,8552,8552,8552,8552,488,14,2,2
8553,8553,8553,8553,8553,489,14,2,2
8554,8554,8554,8554,8554,490,14,2,2
8555,8555,8555,8555,8555,491,14,2,2
8556,8556,8556,8556,8556,492,14,2,2
8557,8557,8557,8557,8557,493,14,2,2
8558,8558,8558,8558,8558,494,14,2,2
8559,8559,8559,8559,8559,495,14,2,2
8560,8560,8560,8560,8560,496,14,2,2
8561,8561,8561,8561,8561,497,14,2,2
8562,8562,8562,8562,8562,498,14,2,2
8563,8563,8563,8563,8563,499,14,2,2
8564,8564,8564,8564,8564,500,14,2,2
8565,8565,8565,8565,8565,501,14,2,2
8566,8566,8566,8566,8566,502,14,2,2
8567,8567,8567,8567,8567,503,14,2,2
8568,8568,8568,8568,8568,504,14,2,2
8569,8569,8569,8569,8569,505,14,2,2
8570,8570,8570,8570,8570,506,14,2,2
8571,8571,8571,8571,8571,507,14,2,2
8572,8572,8572,8572,8572,508,14,2,2
8573,8573,8573,8573,8573,509,14,2,2
8574,8574,8574,8574,8574,510,14,2,2
8575,8575,8575,8575,8575,511,14,2,2
8576,8576,8576,8576,8576,512,14,2,2
8577,8577,8577,8577,8577,513,14,2,2
8578,8578,8578,8578,8578,514,14,2,2
8579,8579,8579,8579,8579,515,14,2,2
8580,8580,8580,8580,8580,516,14,2,2
8581,8581,8581,8581,8581,517,14,2,2
8582,8582,8582,8582,8582,518,14,2,2
8583,8583,8583,8583,8583,519,14,2,2
8584,8584,8584,8584,8584,520,14,2,2
8585,8585,8585,8585,8585,521,14,2,2
8586,8586,8586,8586,8586,522,14,2,2
8587,8587,8587,8587,8587,523,14,2,2
8588,8588,8588,8588,8588,524,14,2,2
8589,8589,8589,8589,8589,525,14,2,2
8590,8590,8590,8590,8590,526,14,2,2
8591,8591,8591,8591,8591,527,14,2,2
8592,8592,8592,8592,8592,528,14,2,2
8593,8593,8593,8593,8593,529,14,2,2
8594,8594,8594,8594,8594,530,14,2,2
8595,8595,8595,8595,8595,531,14,2,2
8596,8596,8596,8596,8596,532,14,2,2
8597,8597,8597,8597,8597,533,14,2,2
8598,8598,8598,8598,8598,534,14,2,2
8599,8599,8599,8599,8599,535,14,2,2
8600,8600,8600,8600,8600,536,14,2,2
8601,8601,8601,8601,8601,537,14,2,2
8602,8602,8602,8602,8602,538,14,2,2
8603,8603,8603,8603,8603,539,14,2,2
8604,8604,8604,8604,8604,540,14,2,2
8605,8605,8605,8605,8605,541,14,2,2
8606,8606,8606,8606,8606,542,14,2,2
8607,8607,8607,8607,8607,543,14,2,2
8608,8608,8608,8608,8608,544,14,2,2
8609,8609,8609,8609,8609,545,14,2,2
8610,8610,8610,8610,8610,546,14,2,2
8611,8611,8611,8611,8611,547,14,2,2
8612,8612,8612,8612,8612,548,14,2,2
8613,8613,8613,8613,8613,549,14,2,2
8614,8614,8614,8614,8614,550,14,2,2
8615,8615,8615,8615,8615,551,14,2,2
8616,8616,8616,8616,8616,552,14,2,2
8617,8617,8617,8617,8617,553,14,2,2
8618,8618,8618,8618,8618,554,14,2,2
8619,8619,8619,8619,8619,555,14,2,2
8620,8620,8620,8620,8620,556,14,2,2
8621,8621,8621,8621,8621,557,14,2,2
8622,8622,8622,8622,8622,558,14,2,2
8623,8623,8623,8623,8623,559,14,2,2
8624,8624,8624,8624,8624,560,14,2,2
8625,8625,8625,8625,8625,561,14,2,2
8626,8626,8626,8626,8626,562,14,2,2
8627,8627,8627,8627,8627,563,14,2,2
8628,8628,8628,8628,8628,564,14,2,2
8629,8629,8629,8629,8629,565,14,2,2
8630,8630,8630,8630,8630,566,14,2,2
8631,8631,8631,8631,8631,567,14,2,2
8632,8632,8632,8632,8632,568,14,2,2
8633,8633,8633,8633,8633,569,14,2,2
8634,8634,8634,8634,8634,570,14,2,2
8635,8635,8635,8635,8635,571,14,2,2
8636,8636,8636,8636,8636,572,14,2,2
8637,8637,8637,8637,8637,573,14,2,2
8638,8638,8638,8638,8638,574,14,2,2
8639,8639,8639,8639,8639,575,14,2,2
8640,8640,8640,8640,8640,0,15,2,2
8641,8641,8641,8641,8641,1,15,2,2
8642,8642,8642,8642,8642,2,15,2,2
8643,8643,8643,8643,8643,3,15,2,2
8644,8644,8644,8644,8644,4,15,2,2
8645,8645,8645,8645,8645,5,15,2,2
8646,8646,8646,8646,8646,6,15,2,2
8647,8647,8647,8647,8647,7,15,2,2
8648,8648,8648,8648,8648,8,15,2,2
8649,8649,8649,8649,8649,9,15,2,2
8650,8650,8650,8650,8650,10,15,2,2
8651,8651,8651,8651,8651,11,15,2,2
8652,8652,8652,8652,8652,12,15,2,2
8653,8653,8653,8653,8653,13,15,2,2
8654,8654,8654,8654,8654,14,15,2,2
8655,8655,8655,8655,8655,15,15,2,2
8656,8656,8656,8656,8656,16,15,2,2
8657,8657,8657,8657,8657,17,15,2,2
8658,8658,8658,8658,8658,18,15,2,2
8659,8659,8659,8659,8659,19,15,2,2
8660,8660,8660,8660,8660,20,15,2,2
8661,8661,8661,8661,8661,21,15,2,2
8662,8662,8662,8662,8662,22,15,2,2
8663,8663,8663,8663,8663,23,15,2,2
8664,8664,8664,8664,8664,24,15,2,2
8665,8665,8665,8665,8665,25,15,2,2
8666,8666,8666,8666,8666,26,15,2,2
8667,8667,8667,8667,8667,27,15,2,2
8668,8668,8668,8668,8668,28,15,2,2
8669,8669,8669,8669,8669,29,15,2,2
8670,8670,8670,8670,8670,30,15,2,2
8671,8671,8671,8671,8671,31,15,2,2
8672,8672,8672,8672,8672,32,15,2,2
8673,8673,8673,8673,8673,33,15,2,2
8674,8674,8674,8674,8674,34,15,2,2
8675,8675,8675,8675,8675,35,15,2,2
8676,8676,8676,8676,8676,36,15,2,2
8677,8677,8677,8677,8677,37,15,2,2
8678,8678,8678,8678,8678,38,15,2,2
8679,8679,8679,8679,8679,39,15,2,2
8680,8680,8680,8680,8680,40,15,2,2
8681,8681,8681,8681,8681,41,15,2,2
8682,8682,8682,8682,8682,42,15,2,2
8683,8683,8683,8683,8683,43,15,2,2
8684,8684,8684,8684,8684,44,15,2,2
8685,8685,8685,8685,8685,45,15,2,2
8686,8686,8686,8686,8686,46,15,2,2
8687,8687,8687,8687,8687,47,15,2,2
8688,8688,8688,8688,8688,48,15,2,2
8689,8689,8689,8689,8689,49,15,2,2
8690,8690,8690,8690,8690,50,15,2,2
8691,8691,8691,8691,8691,51,15,2,2
8692,8692,8692,8692,8692,52,15,2,2
8693,8693,8693,8693,8693,53,15,2,2
8694,8694,8694,8694,8694,54,15,2,2
8695,8695,8695,8695,8695,55,15,2,2
8696,8696,8696,8696,8696,56,15,2,2
8697,8697,8697,8697,8697,57,15,2,2
8698,8698,8698,8698,8698,58,15,2,2
8699,8699,8699,8699,8699,59,15,2,2
8700,8700,8700,8700,8700,60,15,2,2
8701,8701,8701,8701,8701,61,15,2,2
8702,8702,8702,8702,8702,62,15,2,2
8703,8703,8703,8703,8703,63,15,2,2
8704,8704,8704,8704,8704,64,15,2,2
8705,8705,8705,8705,8705,65,15,2,2
8706,8706,8706,8706,8706,66,15,2,2
8707,8707,8707,8707,8707,67,15,2,2
8708,8708,8708,8708,8708,68,15,2,2
8709,8709,8709,8709,8709,69,15,2,2
8710,8710,8710,8710,8710,70,15,2,2
8711,8711,8711,8711,8711,71,15,2,2
8712,8712,8712,8712,8712,72,15,2,2
8713,8713,8713,8713,8713,73,15,2,2
8714,8714,8714,8714,8714,74,15,2,2
8715,8715,8715,8715,8715,75,15,2,2
8716,8716,8716,8716,8716,76,15,2,2
8717,8717,8717,8717,8717,77,15,2,2
8718,8718,8718,8718,8718,78,15,2,2
8719,8719,8719,8719,8719,79,15,2,2
8720,8720,8720,8720,8720,80,15,2,2
8721,8721,8721,8721,8721,81,15,2,2
8722,8722,8722,8722,8722,82,15,2,2
8723,8723,8723,8723,8723,83,15,2,2
8724,8724,8724,8724,8724,84,15,2,2
8725,8725,8725,8725,8725,85,15,2,2
8726,8726,8726,8726,8726,86,15,2,2
8727,8727,8727,8727,8727,87,15,2,2
8728,8728,8728,8728,8728,88,15,2,2
8729,8729,8729,8729,8729,89,15,2,2
8730,8730,8730,8730,8730,90,15,2,2
8731,8731,8731,8731,8731,91,15,2,2
8732,8732,8732,8732,8732,92,15,2,2
8733,8733,8733,8733,8733,93,15,2,2
8734,8734,8734,8734,8734,94,15,2,2
8735,8735,8735,8735,8735,95,15,2,2
8736,8736,8736,8736,8736,96,15,2,2
8737,8737,8737,8737,8737,97,15,2,2
8738,8738,8738,8738,8738,98,15,2,2
8739,8739,8739,8739,8739,99,15,2,2
8740,8740,8740,8740,8740,100,15,2,2
8741,8741,8741,8741,8741,101,15,2,2
8742,8742,8742,8742,8742,102,15,2,2
8743,8743,8743,8743,8743,103,15,2,2
8744,8744,8744,8744,8744,104,15,2,2
8745,8745,8745,8745,8745,105,15,2,2
8746,8746,8746,8746,8746,106,15,2,2
8747,8747,8747,8747,8747,107,15,2,2
8748,8748,8748,8748,8748,108,15,2,2
8749,8749,8749,8749,8749,109,15,2,2
8750,8750,8750,8750,8750,110,15,2,2
8751,8751,8751,8751,8751,111,15,2,2
8752,8752,8752,8752,8752,112,15,2,2
8753,8753,8753,8753,8753,113,15,2,2
8754,8754,8754,8754,8754,114,15,2,2
8755,8755,8755,8755,8755,115,15,2,2
8756,8756,8756,8756,8756,116,15,2,2
8757,8757,8757,8757,8757,117,15,2,2
8758,8758,8758,8758,8758,118,15,2,2
8759,8759,8759,8759,8759,119,15,2,2
8760,8760,8760,8760,8760,120,15,2,2
8761,8761,8761,8761,8761,121,15,2,2
8762,8762,8762,8762,8762,122,15,2,2
8763,8763,8763,8763,8763,123,15,2,2
8764,8764,8764,8764,8764,124,15,2,2
8765,8765,8765,8765,8765,125,15,2,2
8766,8766,8766,8766,8766,126,15,2,2
8767,8767,8767,8767,8767,127,15,2,2
8768,8768,8768,8768,8768,128,15,2,2
8769,8769,8769,8769,8769,129,15,2,2
8770,8770,8770,8770,8770,130,15,2,2
8771,8771,8771,8771,8771,131,15,2,2
8772,8772,8772,8772,8772,132,15,2,2
8773,8773,8773,8773,8773,133,15,2,2
8774,8774,8774,8774,8774,134,15,2,2
8775,8775,8775,8775,8775,135,15,2,2
8776,8776,8776,8776,8776,136,15,2,2
8777,8777,8777,8777,8777,137,15,2,2
8778,8778,8778,8778,8778,138,15,2,2
8779,8779,8779,8779,8779,139,15,2,2
8780,8780,8780,8780,8780,140,15,2,2
8781,8781,8781,8781,8781,141,15,2,2
8782,8782,8782,8782,8782,142,15,2,2
8783,8783,8783,8783,8783,143,15,2,2
8784,8784,8784,8784,8784,144,15,2,2
8785,8785,8785,8785,8785,145,15,2,2
8786,8786,8786,8786,8786,146,15,2,2
8787,8787,8787,8787,8787,147,15,2,2
8788,8788,8788,8788,8788,148,15,2,2
8789,8789,8789,8789,8789,149,15,2,2
8790,8790,8790,8790,8790,150,15,2,2
8791,8791,8791,8791,8791,151,15,2,2
8792,8792,8792,8792,8792,152,15,2,2
8793,8793,8793,8793,8793,153,15,2,2
8794,8794,8794,8794,8794,154,15,2,2
8795,8795,8795,8795,8795,155,15,2,2
8796,8796,8796,8796,8796,156,15,2,2
8797,8797,8797,8797,8797,157,15,2,2
8798,8798,8798,8798,8798,158,15,2,2
8799,8799,8799,8799,8799,159,15,2,2
8800,8800,8800,8800,8800,160,15,2,2
8801,8801,8801,8801,8801,161,15,2,2
8802,8802,8802,8802,8802,162,15,2,2
8803,8803,8803,8803,8803,163,15,2,2
8804,8804,8804,8804,8804,164,15,2,2
8805,8805,8805,8805,8805,165,15,2,2
8806,8806,8806,8806,8806,166,15,2,2
8807,8807,8807,8807,8807,167,15,2,2
8808,8808,8808,8808,8808,168,15,2,2
8809,8809,8809,8809,8809,169,15,2,2
8810,8810,8810,8810,8810,170,15,2,2
8811,8811,8811,8811,8811,171,15,2,2
8812,8812,8812,8812,8812,172,15,2,2
8813,8813,8813,8813,8813,173,15,2,2
8814,8814,8814,8814,8814,174,15,2,2
8815,8815,8815,8815,8815,175,15,2,2
8816,8816,8816,8816,8816,176,15,2,2
8817,8817,8817,8817,8817,177,15,2,2
8818,8818,8818,8818,8818,178,15,2,2
8819,8819,8819,8819,8819,179,15,2,2
8820,8820,8820,8820,8820,180,15,2,2
8821,8821,8821,8821,8821,181,15,2,2
8822,8822,8822,8822,8822,182,15,2,2
8823,8823,8823,8823,8823,183,15,2,2
8824,8824,8824,8824,8824,184,15,2,2
8825,8825,8825,8825,8825,185,15,2,2
8826,8826,8826,8826,8826,186,15,2,2
8827,8827,8827,8827,8827,187,15,2,2
8828,8828,8828,8828,8828,188,15,2,2
8829,8829,8829,8829,8829,189,15,2,2
8830,8830,8830,8830,8830,190,15,2,2
8831,8831,8831,8831,8831,191,15,2,2
8832,8832,8832,8832,8832,192,15,2,2
8833,8833,8833,8833,8833,193,15,2,2
8834,8834,8834,8834,8834,194,15,2,2
8835,8835,8835,8835,8835,195,15,2,2
8836,8836,8836,8836,8836,196,15,2,2
8837,8837,8837,8837,8837,197,15,2,2
8838,8838,8838,8838,8838,198,15,2,2
8839,8839,8839,8839,8839,199,15,2,2
8840,8840,8840,8840,8840,200,15,2,2
8841,8841,8841,8841,8841,201,15,2,2
8842,8842,8842,8842,8842,202,15,2,2
8843,8843,8843,8843,8843,203,15,2,2
8844,8844,8844,8844,8844,204,15,2,2
8845,8845,8845,8845,8845,205,15,2,2
8846,8846,8846,8846,8846,206,15,2,2
8847,8847,8847,8847,8847,207,15,2,2
8848,8848,8848,8848,8848,208,15,2,2
8849,8849,8849,8849,8849,209,15,2,2
8850,8850,8850,8850,8850,210,15,2,2
8851,8851,8851,8851,8851,211,15,2,2
8852,8852,8852,8852,8852,212,15,2,2
8853,8853,8853,8853,8853,213,15,2,2
8854,8854,8854,8854,8854,214,15,2,2
8855,8855,8855,8855,8855,215,15,2,2
8856,8856,8856,8856,8856,216,15,2,2
8857,8857,8857,8857,8857,217,15,2,2
8858,8858,8858,8858,8858,218,15,2,2
8859,8859,8859,8859,8859,219,15,2,2
8860,8860,8860,8860,8860,220,15,2,2
8861,8861,8861,8861,8861,221,15,2,2
8862,8862,8862,8862,8862,222,15,2,2
8863,8863,8863,8863,8863,223,15,2,2
8864,8864,8864,8864,8864,224,15,2,2
8865,8865,8865,8865,8865,225,15,2,2
8866,8866,8866,8866,8866,226,15,2,2
8867,8867,8867,8867,8867,227,15,2,2
8868,8868,8868,8868,8868,228,15,2,2
8869,8869,8869,8869,8869,229,15,2,2
8870,8870,8870,8870,8870,230,15,2,2
8871,8871,8871,8871,8871,231,15,2,2
8872,8872,8872,8872,8872,232,15,2,2
8873,8873,8873,8873,8873,233,15,2,2
8874,8874,8874,8874,8874,234,15,2,2
8875,8875,8875,8875,8875,235,15,2,2
8876,8876,8876,8876,8876,236,15,2,2
8877,8877,8877,8877,8877,237,15,2,2
8878,8878,8878,8878,8878,238,15,2,2
8879,8879,8879,8879,8879,239,15,2,2
8880,8880,8880,8880,8880,240,15,2,2
8881,8881,8881,8881,8881,241,15,2,2
8882,8882,8882,8882,8882,242,15,2,2
8883,8883,8883,8883,8883,243,15,2,2
8884,8884,8884,8884,8884,244,15,2,2
8885,8885,8885,8885,8885,245,15,2,2
8886,8886,8886,8886,8886,246,15,2,2
8887,8887,8887,8887,8887,247,15,2,2
8888,8888,8888,8888,8888,248,15,2,2
8889,8889,8889,8889,8889,249,15,2,2
8890,8890,8890,8890,8890,250,15,2,2
8891,8891,8891,8891,8891,251,15,2,2
8892,8892,8892,8892,8892,252,15,2,2
8893,8893,8893,8893,8893,253,15,2,2
8894,8894,8894,8894,8894,254,15,2,2
8895,8895,8895,8895,8895,255,15,2,2
8896,8896,8896,8896,8896,256,15,2,2
8897,8897,8897,8897,8897,257,15,2,2
8898,8898,8898,8898,8898,258,15,2,2
8899,8899,8899,8899,8899,259,15,2,2
8900,8900,8900,8900,8900,260,15,2,2
8901,8901,8901,8901,8901,261,15,2,2
8902,8902,8902,8902,8902,262,15,2,2
8903,8903,8903,8903,8903,263,15,2,2
8904,8904,8904,8904,8904,264,15,2,2
8905,8905,8905,8905,8905,265,15,2,2
8906,8906,8906,8906,8906,266,15,2,2
8907,8907,8907,8907,8907,267,15,2,2
8908,8908,8908,8908,8908,268,15,2,2
8909,8909,8909,8909,8909,269,15,2,2
8910,8910,8910,8910,8910,270,15,2,2
8911,8911,8911,8911,8911,271,15,2,2
8912,8912,8912,8912,8912,272,15,2,2
8913,8913,8913,8913,8913,273,15,2,2
8914,8914,8914,8914,8914,274,15,2,2
8915,8915,8915,8915,8915,275,15,2,2
8916,8916,8916,8916,8916,276,15,2,2
8917,8917,8917,8917,8917,277,15,2,2
8918,8918,8918,8918,8918,278,15,2,2
8919,8919,8919,8919,8919,279,15,2,2
8920,8920,8920,8920,8920,280,15,2,2
8921,8921,8921,8921,8921,281,15,2,2
8922,8922,8922,8922,8922,282,15,2,2
8923,8923,8923,8923,8923,283,15,2,2
8924,8924,8924,8924,8924,284,15,2,2
8925,8925,8925,8925,8925,285,15,2,2
8926,8926,8926,8926,8926,286,15,2,2
8927,8927,8927,8927,8927,287,15,2,2
8928,8928,8928,8928,8928,288,15,2,2
8929,8929,8929,8929,8929,289,15,2,2
8930,8930,8930,8930,8930,290,15,2,2
8931,8931,8931,8931,8931,291,15,2,2
8932,8932,8932,8932,8932,292,15,2,2
8933,8933,8933,8933,8933,293,15,2,2
8934,8934,8934,8934,8934,294,15,2,2
8935,8935,8935,8935,8935,295,15,2,2
8936,8936,8936,8936,8936,296,15,2,2
8937,8937,8937,8937,8937,297,15,2,2
8938,8938,8938,8938,8938,298,15,2,2
8939,8939,8939,8939,8939,299,15,2,2
8940,8940,8940,8940,8940,300,15,2,2
8941,8941,8941,8941,8941,301,15,2,2
8942,8942,8942,8942,8942,302,15,2,2
8943,8943,8943,8943,8943,303,15,2,2
8944,8944,8944,8944,8944,304,15,2,2
8945,8945,8945,8945,8945,305,15,2,2
8946,8946,8946,8946,8946,306,15,2,2
8947,8947,8947,8947,8947,307,15,2,2
8948,8948,8948,8948,8948,308,15,2,2
8949,8949,8949,8949,8949,309,15,2,2
8950,8950,8950,8950,8950,310,15,2,2
8951,8951,8951,8951,8951,311,15,2,2
8952,8952,8952,8952,8952,312,15,2,2
8953,8953,8953,8953,8953,313,15,2,2
8954,8954,8954,8954,8954,314,15,2,2
8955,8955,8955,8955,8955,315,15,2,2
8956,8956,8956,8956,8956,316,15,2,2
8957,8957,8957,8957,8957,317,15,2,2
8958,8958,8958,8958,8958,318,15,2,2
8959,8959,8959,8959,8959,319,15,2,2
8960,8960,8960,8960,8960,320,15,2,2
8961,8961,8961,8961,8961,321,15,2,2
8962,8962,8962,8962,8962,322,15,2,2
8963,8963,8963,8963,8963,323,15,2,2
8964,8964,8964,8964,8964,324,15,2,2
8965,8965,8965,8965,8965,325,15,2,2
8966,8966,8966,8966,8966,326,15,2,2
8967,8967,8967,8967,8967,327,15,2,2
8968,8968,8968,8968,8968,328,15,2,2
8969,8969,8969,8969,8969,329,15,2,2
8970,8970,8970,8970,8970,330,15,2,2
8971,8971,8971,8971,8971,331,15,2,2
8972,8972,8972,8972,8972,332,15,2,2
8973,8973,8973,8973,8973,333,15,2,2
8974,8974,8974,8974,8974,334,15,2,2
8975,8975,8975,8975,8975,335,15,2,2
8976,8976,8976,8976,8976,336,15,2,2
8977,8977,8977,8977,8977,337,15,2,2
8978,8978,8978,8978,8978,338,15,2,2
8979,8979,8979,8979,8979,339,15,2,2
8980,8980,8980,8980,8980,340,15,2,2
8981,8981,8981,8981,8981,341,15,2,2
8982,8982,8982,8982,8982,342,15,2,2
8983,8983,8983,8983,8983,343,15,2,2
8984,8984,8984,8984,8984,344,15,2,2
8985,8985,8985,8985,8985,345,15,2,2
8986,8986,8986,8986,8986,346,15,2,2
8987,8987,8987,8987,8987,347,15,2,2
8988,8988,8988,8988,8988,348,15,2,2
8989,8989,8989,8989,8989,349,15,2,2
8990,8990,8990,8990,8990,350,15,2,2
8991,8991,8991,8991,8991,351,15,2,2
8992,8992,8992,8992,8992,352,15,2,2
8993,8993,8993,8993,8993,353,15,2,2
8994,8994,8994,8994,8994,354,15,2,2
8995,8995,8995,8995,8995,355,15,2,2
8996,8996,8996,8996,8996,356,15,2,2
8997,8997,8997,8997,8997,357,15,2,2
8998,8998,8998,8998,8998,358,15,2,2
8999,8999,8999,8999,8999,359,15,2,2
9000,9000,9000,9000,9000,360,15,2,2
9001,9001,9001,9001,9001,361,15,2,2
9002,9002,9002,9002,9002,362,15,2,2
9003,9003,9003,9003,9003,363,15,2,2
9004,9004,9004,9004,9004,364,15,2,2
9005,9005,9005,9005,9005,365,15,2,2
9006,9006,9006,9006,9006,366,15,2,2
9007,9007,9007,9007,9007,367,15,2,2
9008,9008,9008,9008,9008,368,15,2,2
9009,9009,9009,9009,9009,369,15,2,2
9010,9010,9010,9010,9010,370,15,2,2
9011,9011,9011,9011,9011,371,15,2,2
9012,9012,9012,9012,9012,372,15,2,2
9013,9013,9013,9013,9013,373,15,2,2
9014,9014,9014,9014,9014,374,15,2,2
9015,9015,9015,9015,9015,375,15,2,2
9016,9016,9016,9016,9016,376,15,2,2
9017,9017,9017,9017,9017,377,15,2,2
9018,9018,9018,9018,9018,378,15,2,2
9019,9019,9019,9019,9019,379,15,2,2
9020,9020,9020,9020,9020,380,15,2,2
9021,9021,9021,9021,9021,381,15,2,2
9022,9022,9022,9022,9022,382,15,2,2
9023,9023,9023,9023,9023,383,15,2,2
9024,9024,9024,9024,9024,384,15,2,2
9025,9025,9025,9025,9025,385,15,2,2
9026,9026,9026,9026,9026,386,15,2,2
9027,9027,9027,9027,9027,387,15,2,2
9028,9028,9028,9028,9028,388,15,2,2
9029,9029,9029,9029,9029,389,15,2,2
9030,9030,9030,9030,9030,390,15,2,2
9031,9031,9031,9031,9031,391,15,2,2
9032,9032,9032,9032,9032,392,15,2,2
9033,9033,9033,9033,9033,393,15,2,2
9034,9034,9034,9034,9034,394,15,2,2
9035,9035,9035,9035,9035,395,15,2,2
9036,9036,9036,9036,9036,396,15,2,2
9037,9037,9037,9037,9037,397,15,2,2
9038,9038,9038,9038,9038,398,15,2,2
9039,9039,9039,9039,9039,399,15,2,2
9040,9040,9040,9040,9040,400,15,2,2
9041,9041,9041,9041,9041,401,15,2,2
9042,9042,9042,9042,9042,402,15,2,2
9043,9043,9043,9043,9043,403,15,2,2
9044,9044,9044,9044,9044,404,15,2,2
9045,9045,9045,9045,9045,405,15,2,2
9046,9046,9046,9046,9046,406,15,2,2
9047,9047,9047,9047,9047,407,15,2,2
9048,9048,9048,9048,9048,408,15,2,2
9049,9049,9049,9049,9049,409,15,2,2
9050,9050,9050,9050,9050,410,15,2,2
9051,9051,9051,9051,9051,411,15,2,2
9052,9052,9052,9052,9052,412,15,2,2
9053,9053,9053,9053,9053,413,15,2,2
9054,9054,9054,9054,9054,414,15,2,2
9055,9055,9055,9055,9055,415,15,2,2
9056,9056,9056,9056,9056,416,15,2,2
9057,9057,9057,9057,9057,417,15,2,2
9058,9058,9058,9058,9058,418,15,2,2
9059,9059,9059,9059,9059,419,15,2,2
9060,9060,9060,9060,9060,420,15,2,2
9061,9061,9061,9061,9061,421,15,2,2
9062,9062,9062,9062,9062,422,15,2,2
