Longitude,Latitude,Type
-92.75353254,17.89995473,No Navigation
-92.65242722,16.49226877,No Navigation
-92.65473759,16.00877177,No Navigation
-92.65477885,15.50772995,No Navigation
-92.56206267,0.5825848316,No Navigation
-92.71604041,27.02533637,No Navigation
-92.85506362,18.629712,No Navigation
-92.6139036,15.09590277,No Navigation
-92.54952373,14.17721368,No Navigation
-92.58630923,13.64118578,No Navigation
-92.55879514,-0.0252163581,No Navigation
-92.53863688,14.75555004,No Navigation
-92.49501229,13.24541288,No Navigation
-92.42723578,12.74971424,No Navigation
-92.47179714,12.294054,No Navigation
-92.40735005,-0.4906095343,No Navigation
-92.26838718,-0.967571566,No Navigation
-92.14839826,12.13483681,No Navigation
-92.20504319,19.78343718,No Navigation
-92.15916131,16.56577371,No Navigation
-92.16790752,15.9522115,No Navigation
-92.16374885,15.52316786,No Navigation
-92.0201121,0.7044025808,No Navigation
-91.96927278,-1.292261024,No Navigation
-92.1957527,26.83753826,No Navigation
-92.10133142,14.10383553,No Navigation
-91.99675495,15.03615715,No Navigation
-91.97997748,13.3468993,No Navigation
-91.95428255,12.93890044,No Navigation
-91.8978257,12.4509089,No Navigation
-91.88175622,-0.5761628802,No Navigation
-91.82574819,14.7598277,No Navigation
-91.54568988,-0.9594787586,No Navigation
-91.64802361,12.12461439,No Navigation
-91.65865534,16.90293051,No Navigation
-91.73074845,16.32807161,No Navigation
-91.66398377,15.93676082,No Navigation
-91.63765919,15.541145,No Navigation
-91.51274445,0.3336501333,No Navigation
-91.50228171,-1.495391509,No Navigation
-91.70606807,26.77522053,No Navigation
-91.56454045,13.92315822,No Navigation
-91.49226823,17.7112266,No Navigation
-91.45179788,15.05186256,No Navigation
-91.42744612,13.18920022,No Navigation
-91.42116054,12.69541087,No Navigation
-91.28296681,18.31497358,No Navigation
-91.13311684,-0.9345363403,No Navigation
-91.18095121,14.32852981,No Navigation
-91.17983538,12.11447994,No Navigation
-91.15327043,17.07703734,No Navigation
-91.14969891,16.47654497,No Navigation
-91.34032806,16.11197493,No Navigation
-91.23708833,15.74733039,No Navigation
-91.00670886,0.1003257284,No Navigation
-91.01525041,-1.676194723,No Navigation
-91.20225943,26.77164516,No Navigation
-91.06756322,13.68734628,No Navigation
-90.95127224,17.93152647,No Navigation
-90.96223517,15.00212244,No Navigation
-90.90181556,14.61575332,No Navigation
-90.92859776,13.04770095,No Navigation
-90.88100734,12.46900279,No Navigation
-90.92656103,18.70428387,No Navigation
-90.72810424,11.85318896,No Navigation
-90.71197947,-1.07130819,No Navigation
-90.65995147,14.13390495,No Navigation
-90.63552915,18.32754269,No Navigation
-90.63263025,17.27052046,No Navigation
-90.66393377,16.7103163,No Navigation
-90.81805539,16.3690606,No Navigation
-90.50103067,-0.09612773834,No Navigation
-90.48455841,-1.795542802,No Navigation
-90.69878588,26.80264229,No Navigation
-90.5333109,13.62887632,No Navigation
-90.48029829,20.03931738,No Navigation
-90.45816754,14.97182762,No Navigation
-90.43313658,14.55498916,No Navigation
-90.43341383,12.95941926,No Navigation
-90.43335937,12.41240989,No Navigation
-90.40152808,18.87346537,No Navigation
-90.33585122,17.51160213,No Navigation
-90.23897843,11.84852396,No Navigation
-90.1294479,18.28940417,No Navigation
-90.11889077,17.1447159,No Navigation
-90.31712068,16.66198504,No Navigation
-90.09929864,14.17946465,No Navigation
-90.08769548,-0.5107422371,No Navigation
-90.02110903,-1.695751847,No Navigation
-90.1965191,26.95813869,No Navigation
-90.1924579,26.53915075,No Navigation
-90.06664405,13.55914396,No Navigation
-90.19230473,20.02665768,No Navigation
-89.92770679,14.81727614,No Navigation
-89.89888534,12.99322969,No Navigation
-89.92969553,12.42377444,No Navigation
-89.92470347,11.54782452,No Navigation
-89.77924803,-1.293009116,No Navigation
-89.89266914,18.93946851,No Navigation
-89.85130299,17.69045544,No Navigation
-89.743476,-0.9411649511,No Navigation
-89.68562503,15.75668025,No Navigation
-89.67312476,11.94055765,No Navigation
-89.67130225,18.24922307,No Navigation
-89.65732087,16.80678727,No Navigation
-89.60604498,14.04322976,No Navigation
-89.68873316,26.83953644,No Navigation
-89.84626211,26.55450566,No Navigation
-89.57043839,18.67108407,No Navigation
-89.54514565,13.47965596,No Navigation
-89.51058221,16.46602106,No Navigation
-89.47664747,15.05840888,No Navigation
-89.39213255,12.83583511,No Navigation
-89.42112833,12.29019488,No Navigation
-89.38043336,11.47892565,No Navigation
-89.3842846,19.05441413,No Navigation
-89.48646519,17.58718134,No Navigation
-89.19330802,15.92808205,No Navigation
-89.14595012,15.37337289,No Navigation
-89.11364711,14.20628904,No Navigation
-89.04098799,11.98626833,No Navigation
-89.14344187,16.84705268,No Navigation
-89.03029502,13.37208494,No Navigation
-89.00833485,18.7168998,No Navigation
-88.91867951,16.39711018,No Navigation
-88.90532987,15.01985029,No Navigation
-88.90812687,12.78192089,No Navigation
-88.91541198,11.36794967,No Navigation
-88.88703025,19.19548777,No Navigation
-88.6682688,15.96638035,No Navigation
-88.73184855,15.5293609,No Navigation
-88.63012136,14.41844432,No Navigation
-88.63188357,13.87839414,No Navigation
-88.58578341,12.27222777,No Navigation
-88.60080386,11.75473451,No Navigation
-88.51058784,17.06485192,No Navigation
-88.52985658,13.45840241,No Navigation
-88.50298848,18.55468044,No Navigation
-88.48235279,16.5881474,No Navigation
-88.43245474,14.95928902,No Navigation
-88.39609455,12.87388719,No Navigation
-88.37934636,11.21263701,No Navigation
-88.4216188,19.25527296,No Navigation
-88.38523658,18.75012514,No Navigation
-88.25363803,16.00113865,No Navigation
-88.13000243,14.0736771,No Navigation
-88.09483216,11.99204927,No Navigation
-88.05507652,17.67125914,No Navigation
-88.09627673,17.09094356,No Navigation
-88.06954703,15.41606656,No Navigation
-88.00746606,13.44083772,No Navigation
-87.99412927,16.65852318,No Navigation
-87.95207838,16.2904026,No Navigation
-88.06003154,14.89841865,No Navigation
-87.8942171,12.91962631,No Navigation
-87.90926259,12.52283755,No Navigation
-87.86738869,11.34284409,No Navigation
-87.88625249,10.79859287,No Navigation
-87.91788999,19.2599337,No Navigation
-87.86867365,18.61192805,No Navigation
-87.61304115,18.12707545,No Navigation
-87.61629135,14.131266,No Navigation
-87.57536553,12.07458058,No Navigation
-87.80698889,17.56348746,No Navigation
-87.53871788,13.51074305,No Navigation
-87.68235488,16.39924689,No Navigation
-87.36121108,13.15215264,No Navigation
-87.41395385,12.74651486,No Navigation
-87.38919055,11.4910642,No Navigation
-87.39695094,10.99235204,No Navigation
-87.39232441,10.51504099,No Navigation
-87.41370631,19.21766779,No Navigation
-87.39601004,18.69131041,No Navigation
-87.21921001,18.17782981,No Navigation
-87.11479689,14.36644193,No Navigation
-87.07825037,12.11189206,No Navigation
-87.03685136,10.07302191,No Navigation
-87.03370386,13.57968102,No Navigation
-86.91018997,12.96411405,No Navigation
-86.87555394,11.3397795,No Navigation
-86.89159764,10.82941761,No Navigation
-86.88804544,10.46294283,No Navigation
-87.096301,18.95494241,No Navigation
-87.12458246,18.62434895,No Navigation
-86.61236766,14.50517881,No Navigation
-86.55561038,12.39771554,No Navigation
-86.5863023,11.81605838,No Navigation
-86.54032485,9.856936922,No Navigation
-86.50939187,13.62637356,No Navigation
-86.43573536,9.275698617,No Navigation
-86.37185235,13.07970045,No Navigation
-86.36112186,11.32298478,No Navigation
-86.38708907,10.75363267,No Navigation
-86.37332687,10.41659079,No Navigation
-86.30748943,8.742856243,No Navigation
-86.10792407,14.43609767,No Navigation
-86.06920662,12.60724593,No Navigation
-86.08436598,12.00564842,No Navigation
-86.06174112,9.671478611,No Navigation
-86.01174935,8.26200197,No Navigation
-86.03809453,13.72859066,No Navigation
-85.88311477,13.25945896,No Navigation
-85.88064762,11.56121795,No Navigation
-85.88673918,11.10689137,No Navigation
-85.92482042,10.60610829,No Navigation
-85.85836213,9.262060449,No Navigation
-85.75774767,8.725304458,No Navigation
-85.91570138,27.08825639,No Navigation
-85.64790621,10.28809052,No Navigation
-85.60093855,14.10477,No Navigation
-85.58941788,12.91620098,No Navigation
-85.67545991,12.04797818,No Navigation
-85.49629641,8.056595361,No Navigation
-85.53470361,13.7681112,No Navigation
-85.4371832,19.48477118,No Navigation
-85.37045079,11.43997481,No Navigation
-85.38086604,10.89032648,No Navigation
-85.33497518,9.40418825,No Navigation
-85.25490578,8.821467812,No Navigation
-85.28404688,8.481127237,No Navigation
-85.41164766,27.05939809,No Navigation
-85.20079448,11.80271461,No Navigation
-85.14497768,10.47375018,No Navigation
-85.19862231,9.95444311,No Navigation
-85.0431189,12.8600965,No Navigation
-85.0385489,7.69656191,No Navigation
-85.08130597,20.04813824,No Navigation
-85.05677528,13.83588988,No Navigation
-84.95938369,19.38021915,No Navigation
-84.84223049,11.04180796,No Navigation
-84.79658962,13.51127703,No Navigation
-84.77550562,9.690810201,No Navigation
-84.79648863,9.071296351,No Navigation
-84.79232995,8.642252706,No Navigation
-84.74998387,8.171492227,No Navigation
-84.91461003,26.86846439,No Navigation
-84.77324104,11.92020804,No Navigation
-84.7053598,11.58028655,No Navigation
-84.64090034,10.44245414,No Navigation
-84.58995851,12.82259167,No Navigation
-84.54597693,7.4085465,No Navigation
-84.5522005,20.24996468,No Navigation
-84.57471607,19.75762575,No Navigation
-84.55314115,26.60007559,No Navigation
-84.41045362,19.41359631,No Navigation
-84.35649016,11.22134944,No Navigation
-84.35299562,15.29038614,No Navigation
-84.33730312,13.67141676,No Navigation
-84.31162238,13.18754023,No Navigation
-84.29852426,12.41926595,No Navigation
-84.27399538,9.924358066,No Navigation
-84.26679037,8.995409256,No Navigation
-84.28685598,8.466868346,No Navigation
-84.25622446,7.964402054,No Navigation
-84.21767716,11.72450991,No Navigation
-84.13895972,10.63160016,No Navigation
-84.17547914,26.2114144,No Navigation
-83.98628602,7.192418165,No Navigation
-84.06002164,20.33249721,No Navigation
-84.082083,19.82423463,No Navigation
-83.90147984,9.312569555,No Navigation
-84.08801932,26.93336652,No Navigation
-83.95018894,19.21032553,No Navigation
-84.06967659,15.29594072,No Navigation
-83.80588764,13.47742716,No Navigation
-83.81728686,12.88164155,No Navigation
-83.85253434,12.38380698,No Navigation
-83.81710205,11.97666244,No Navigation
-83.81137194,9.993347992,No Navigation
-83.76086525,8.773481323,No Navigation
-83.78198074,8.35325478,No Navigation
-83.77590518,7.72644883,No Navigation
-83.7254043,11.53953876,No Navigation
-83.7277617,11.06089403,No Navigation
-83.79796905,25.8113578,No Navigation
-83.72081201,10.70483321,No Navigation
-83.64747823,13.96692696,No Navigation
-83.7060153,26.50279058,No Navigation
-83.49757599,7.247305892,No Navigation
-83.56942757,20.42384653,No Navigation
-83.57852385,19.84639976,No Navigation
-83.65016281,19.65779932,No Navigation
-83.42733868,6.775366613,No Navigation
-83.58422552,26.93132346,No Navigation
-83.46569267,25.37562069,No Navigation
-83.40353583,19.1176853,No Navigation
-83.51266475,9.803479762,No Navigation
-83.29155108,13.62798248,No Navigation
-83.32388905,13.06622261,No Navigation
-83.31954627,12.61818484,No Navigation
-83.29057272,12.15552285,No Navigation
-83.33462147,8.488863218,No Navigation
-83.33641675,22.15471416,No Navigation
-83.27970571,11.75624552,No Navigation
-83.43356638,11.38806819,No Navigation
-83.32812044,10.25442251,No Navigation
-83.17521239,8.122203285,No Navigation
-83.32401128,26.07221464,No Navigation
-83.3021968,10.82826839,No Navigation
-83.20477529,10.52248966,No Navigation
-83.14277473,13.87103059,No Navigation
-83.2022215,26.50074752,No Navigation
-82.99203513,7.342657655,No Navigation
-83.09761013,24.98915306,No Navigation
-83.05451091,20.54267752,No Navigation
-83.05626562,20.10497517,No Navigation
-83.20062796,19.83965339,No Navigation
-82.96610794,6.781795782,No Navigation
-83.08043173,26.92928039,No Navigation
-83.00498148,25.64189408,No Navigation
-82.94228806,19.17391747,No Navigation
-82.81319817,13.16470472,No Navigation
-82.89995636,12.64106291,No Navigation
-82.97009069,12.2972321,No Navigation
-82.82626365,24.5283811,No Navigation
-82.795467,22.12455706,No Navigation
-82.745922,8.010524246,No Navigation
-82.82021748,26.07017157,No Navigation
-82.59372963,6.45188569,No Navigation
-82.70152196,13.82455087,No Navigation
-82.69842771,26.49870445,No Navigation
-82.47262042,7.632102179,No Navigation
-82.62297746,25.21131813,No Navigation
-82.56097721,24.06218248,No Navigation
-82.57817423,20.58904324,No Navigation
-82.57094884,19.84361183,No Navigation
-82.42301449,7.107960566,No Navigation
-82.40587233,6.061287028,No Navigation
-82.57663793,26.92723733,No Navigation
-82.50118768,25.63985101,No Navigation
-82.43889172,19.21287936,No Navigation
-82.36692188,24.78125295,No Navigation
-82.34047531,22.05280352,No Navigation
-82.31642368,26.06812851,No Navigation
-82.09179239,6.641379967,No Navigation
-82.07633047,10.57909655,No Navigation
-82.19463391,26.49666139,No Navigation
-82.14173197,23.60333863,No Navigation
-82.01256191,7.712594295,No Navigation
-82.11918366,25.20927507,No Navigation
-82.11086631,24.35118778,No Navigation
-82.10066215,20.77195076,No Navigation
-81.92106899,7.296603565,No Navigation
-81.93323147,6.024894933,No Navigation
-82.07284414,26.92519426,No Navigation
-82.0095543,20.39568629,No Navigation
-81.99739389,25.63780795,No Navigation
-81.89838916,19.75478106,No Navigation
-81.93442894,19.14181901,No Navigation
-81.86312809,24.77920989,No Navigation
-81.82603605,22.25182359,No Navigation
-81.81262989,26.06608544,No Navigation
-81.58385324,6.79470479,No Navigation
-81.70788408,23.27221962,No Navigation
-81.60493542,11.49620875,No Navigation
-81.79055549,10.79532396,No Navigation
-81.69084011,26.49461832,No Navigation
-81.66588806,23.92035645,No Navigation
-81.41617288,-4.626642566,No Navigation
-81.61538986,25.207232,No Navigation
-81.60707251,24.34914471,No Navigation
-81.57345501,20.8808823,No Navigation
-81.46381393,12.35369002,No Navigation
-81.44332468,7.455551183,No Navigation
-81.37619178,7.026252155,No Navigation
-81.42428217,6.240585624,No Navigation
-81.30320868,-5.19534835,No Navigation
-81.56905034,26.9231512,No Navigation
-81.50222687,20.39001111,No Navigation
-81.59960918,17.08247335,No Navigation
-81.27532286,-5.545790745,No Navigation
-81.49360009,25.63576488,No Navigation
-81.37583532,19.98285947,No Navigation
-81.52115329,19.3830156,No Navigation
-81.29715838,-3.293056225,No Navigation
-81.17469362,-1.696695852,No Navigation
-81.1524237,-2.70522103,No Navigation
-81.32175769,24.79846578,No Navigation
-81.29546217,22.61714799,No Navigation
-81.34791385,22.20679042,No Navigation
-81.08312718,-2.326516235,No Navigation
-81.05877254,-6.23129225,No Navigation
-81.26589912,26.06386825,No Navigation
-80.98940316,-4.107029121,No Navigation
-81.19514763,23.48942065,No Navigation
-81.23722271,23.00693615,No Navigation
-81.15657235,19.17218223,No Navigation
-81.05118388,5.979181354,No Navigation
-81.18769611,26.55961332,No Navigation
-81.13852844,24.0135571,No Navigation
-80.89302427,-1.242517035,No Navigation
-81.0748566,25.25379299,No Navigation
-81.05439307,24.40819294,No Navigation
-81.04507954,20.8692801,No Navigation
-81.08181698,12.38789311,No Navigation
-80.91183644,7.380614478,No Navigation
-80.93309793,6.789831229,No Navigation
-80.9084027,6.407629105,No Navigation
-80.79388973,-4.787752833,No Navigation
-80.76170884,-6.560970579,No Navigation
-81.28566633,26.92200198,No Navigation
-80.77299203,-5.396902385,No Navigation
-80.92909353,20.29818466,No Navigation
-80.95781337,19.80657418,No Navigation
-80.63392993,-0.7950262159,No Navigation
-80.61927266,-1.765801309,No Navigation
-80.84742905,22.46175896,No Navigation
-80.59100976,-2.516074358,No Navigation
-80.83580164,25.98704437,No Navigation
-80.7569081,25.427202,No Navigation
-80.72644603,24.74534841,No Navigation
-80.71788855,21.40161913,No Navigation
-80.47455035,-3.703180237,No Navigation
-80.5114225,-4.230269719,No Navigation
-80.70124374,23.3658601,No Navigation
-80.71053145,22.80816295,No Navigation
-80.63270414,19.20841015,No Navigation
-80.54752005,5.990545903,No Navigation
-80.41211762,-0.3992249404,No Navigation
-80.58224262,24.04271979,No Navigation
-80.54376716,20.91699621,No Navigation
-80.49581223,12.39995505,No Navigation
-80.40076537,7.591581985,No Navigation
-80.43177335,7.042532829,No Navigation
-80.42750637,6.602316172,No Navigation
-80.44329696,6.282397735,No Navigation
-80.27484496,-4.717947008,No Navigation
-80.31302368,-5.208674383,No Navigation
-80.30117393,-6.431193389,No Navigation
-80.2972662,-6.83434757,No Navigation
-80.40857945,20.2417158,No Navigation
-80.45221265,19.82435776,No Navigation
-80.17274943,-2.939062476,No Navigation
-80.28807627,11.70761632,No Navigation
-80.13359262,0.1009216223,No Navigation
-80.1243439,-0.8532535677,No Navigation
-80.16071684,-1.431845313,No Navigation
-80.15655816,-1.860888958,No Navigation
-80.07852646,-5.481728276,No Navigation
-80.44675262,22.66408431,No Navigation
-80.05102992,-2.353357002,No Navigation
-80.44863393,25.02373923,No Navigation
-80.34992728,24.5853741,No Navigation
-80.24821301,21.67115473,No Navigation
-80.21029398,20.64652927,No Navigation
-79.98567719,-3.712717581,No Navigation
-79.9865816,-4.238144032,No Navigation
-80.29942908,23.34575861,No Navigation
-80.42801383,22.89639782,No Navigation
-80.1831951,19.29449129,No Navigation
-80.0561605,13.76801543,No Navigation
-80.20066797,24.12892785,No Navigation
-80.3114224,23.86123526,No Navigation
-80.05079087,21.10287864,No Navigation
-80.20121751,12.49157866,No Navigation
-79.90874966,7.840869589,No Navigation
-79.93005889,7.255011586,No Navigation
-79.90878838,7.009575637,No Navigation
-80.03783634,6.192937027,No Navigation
-79.7729381,-4.525318484,No Navigation
-79.7689257,-5.037706024,No Navigation
-79.79633381,-6.541183707,No Navigation
-79.9110478,19.91122451,No Navigation
-79.66773603,-3.066930841,No Navigation
-79.6594659,0.3443485579,No Navigation
-79.66822944,-0.2674259675,No Navigation
-79.66407076,-0.6964696127,No Navigation
-79.65991209,-1.125513258,No Navigation
-79.65575341,-1.554556903,No Navigation
-79.65159474,-1.983600548,No Navigation
-79.57439511,-5.518596312,No Navigation
-79.76443974,18.93941876,No Navigation
-79.54557266,-2.527017525,No Navigation
-79.76002663,22.19652037,No Navigation
-79.70233532,20.57573139,No Navigation
-79.47094919,-3.879029525,No Navigation
-79.58134593,23.25240189,No Navigation
-79.49425201,20.76375721,No Navigation
-79.43412759,8.064129163,No Navigation
-79.43294765,7.58146925,No Navigation
-79.44966486,7.140592854,No Navigation
-79.29463044,-4.522924589,No Navigation
-79.32976641,-5.022887722,No Navigation
-79.29506724,-6.282496566,No Navigation
-79.29094879,-6.707390235,No Navigation
-79.44654934,19.59044366,No Navigation
-79.375172,20.0797044,No Navigation
-79.1717783,-3.301675405,No Navigation
-79.40882898,24.29451826,No Navigation
-79.41098382,22.5678219,No Navigation
-79.14111034,0.5724439934,No Navigation
-79.16722975,0.01879466661,No Navigation
-79.16307108,-0.4102489786,No Navigation
-79.1589124,-0.8392926237,No Navigation
-79.15475373,-1.268336269,No Navigation
-79.15059505,-1.697379914,No Navigation
-79.14643638,-2.126423559,No Navigation
-79.07776873,-5.462660265,No Navigation
-79.24561516,19.03194042,No Navigation
-79.28327195,18.48736783,No Navigation
-79.1453157,6.912386107,No Navigation
-79.07930348,-2.555722588,No Navigation
-79.04469736,-2.877633013,No Navigation
-79.15852184,20.41512378,No Navigation
-78.9664958,-3.907476094,No Navigation
-78.94475076,0.985640342,No Navigation
-79.22367387,23.38310698,No Navigation
-78.89254297,7.911360944,No Navigation
-78.92364092,7.371593981,No Navigation
-78.89894322,-4.921464139,No Navigation
-78.79127345,-6.284539631,No Navigation
-78.78711941,-6.713104433,No Navigation
-79.2229263,22.00664302,No Navigation
-79.1863708,21.48361839,No Navigation
-78.88134464,19.74942948,No Navigation
-78.67372688,-3.351113321,No Navigation
-78.88314114,24.53956931,No Navigation
-78.65130442,1.472116169,No Navigation
-78.66008886,0.1354865118,No Navigation
-78.65897559,-0.4434168615,No Navigation
-78.63253233,-0.8512773888,No Navigation
-78.668296,-1.286482659,No Navigation
-78.64641138,-1.739645821,No Navigation
-78.64225271,-2.168689466,No Navigation
-78.61859855,-5.494961765,No Navigation
-78.85676661,24.13880023,No Navigation
-78.74851626,19.18905211,No Navigation
-78.78124343,18.66744486,No Navigation
-78.80149325,18.23009417,No Navigation
-78.76569481,13.814974,No Navigation
-78.62550518,6.848024203,No Navigation
-78.53701452,-2.781157127,No Navigation
-78.76014991,22.98795267,No Navigation
-78.93018527,21.0401456,No Navigation
-78.7349596,20.38911017,No Navigation
-78.53034693,-3.96878687,No Navigation
-78.44531592,0.7934780856,No Navigation
-78.50613749,16.02211281,No Navigation
-78.42524041,7.925966894,No Navigation
-78.42108173,7.496923249,No Navigation
-78.28741931,-6.292807659,No Navigation
-78.28329313,-6.718499401,No Navigation
-78.5283607,15.31637137,No Navigation
-78.31067976,6.351716572,No Navigation
-78.28179087,1.872060872,No Navigation
-78.41753741,19.82933939,No Navigation
-78.39107311,14.73662847,No Navigation
-78.39909088,24.71823717,No Navigation
-78.30607765,17.96451877,No Navigation
-78.13083467,0.2910330748,No Navigation
-78.15678307,-0.2802589694,No Navigation
-78.1526244,-0.7093026146,No Navigation
-78.14846572,-1.13834626,No Navigation
-78.14430705,-1.567389905,No Navigation
-78.14020685,-1.990400124,No Navigation
-78.13608716,-2.415421485,No Navigation
-78.12669766,-3.38412159,No Navigation
-78.12559566,-5.354010182,No Navigation
-78.30781559,24.32469887,No Navigation
-78.27574517,22.23764688,No Navigation
-78.26975851,19.12128522,No Navigation
-78.29930434,18.59986866,No Navigation
-78.12325994,7.089033839,No Navigation
-78.0764439,1.176318668,No Navigation
-78.0699593,-2.99090525,No Navigation
-78.00784602,-4.71959539,No Navigation
-78.25292218,22.99256375,No Navigation
-78.21557917,20.17116804,No Navigation
-78.05600946,14.66018998,No Navigation
-78.05269949,2.439042273,No Navigation
-77.95000037,5.849597636,No Navigation
-78.02813997,16.14700498,No Navigation
-77.91923732,7.695994392,No Navigation
-77.77598234,0.7126450711,No Navigation
-77.77382321,-6.420226425,No Navigation
-77.79795624,-6.765381358,No Navigation
-77.80260814,6.491373487,No Navigation
-77.78633051,1.780248675,No Navigation
-77.87230512,19.59555132,No Navigation
-77.83187596,2.859512342,No Navigation
-77.83342751,18.3332122,No Navigation
-77.81556594,17.57324523,No Navigation
-77.65864332,0.005712085766,No Navigation
-77.65086043,-0.5019315194,No Navigation
-77.64664296,-0.9370405137,No Navigation
-77.61701302,-1.395236142,No Navigation
-77.72166311,-1.85959076,No Navigation
-77.80693452,-2.26592659,No Navigation
-77.73896989,-5.054876282,No Navigation
-77.60087588,-5.658755213,No Navigation
-77.83047095,24.52488022,No Navigation
-77.82948956,24.06270416,No Navigation
-77.85804803,22.26541909,No Navigation
-77.73949219,19.03676716,No Navigation
-77.62054913,7.19872089,No Navigation
-77.7210356,6.73792461,No Navigation
-77.63404998,5.343234816,No Navigation
-77.65701675,-3.115139317,No Navigation
-77.74787762,-3.486210993,No Navigation
-77.61591469,-4.107226131,No Navigation
-77.56928975,-4.586316355,No Navigation
-77.91103755,23.09176591,No Navigation
-77.8335946,21.59879618,No Navigation
-77.56514869,15.89247641,No Navigation
-77.61039999,14.81390508,No Navigation
-77.50233808,4.59343605,No Navigation
-77.51022577,4.015048003,No Navigation
-77.52257273,3.58734816,No Navigation
-77.48715798,3.182012581,No Navigation
-77.63335624,21.24269634,No Navigation
-77.42968636,5.915016344,No Navigation
-77.40859475,1.240301962,No Navigation
-77.52895617,23.73599112,No Navigation
-77.53505185,20.03374456,No Navigation
-77.51758727,16.28294541,No Navigation
-77.33600844,2.156502307,No Navigation
-77.30381527,0.508576931,No Navigation
-77.30269692,-6.258175884,No Navigation
-77.46323115,-6.865951231,No Navigation
-77.27889416,1.727243908,No Navigation
-77.38240486,19.59903688,No Navigation
-77.24712513,6.570549349,No Navigation
-77.32248687,18.52194032,No Navigation
-77.32321004,17.66844993,No Navigation
-77.05616369,0.9455374529,No Navigation
-77.10922561,0.02159227263,No Navigation
-77.14662416,-0.5496243175,No Navigation
-77.16678321,-0.9963390559,No Navigation
-77.12862489,-5.654924466,No Navigation
-77.32427292,24.2747963,No Navigation
-77.33723617,22.3638474,No Navigation
-77.24959641,19.09703474,No Navigation
-77.18555013,7.305258215,No Navigation
-77.11244147,5.169096268,No Navigation
-77.11893369,-1.240840019,No Navigation
-77.04297103,-4.746654392,No Navigation
-77.02575337,2.758015793,No Navigation
-77.17776515,20.76106657,No Navigation
-77.12219132,15.77008503,No Navigation
-77.10767835,14.92247483,No Navigation
-76.97899215,4.430428651,No Navigation
-77.00023507,3.837730029,No Navigation
-76.9960764,3.408686384,No Navigation
-76.99224262,3.013161774,No Navigation
-76.98744447,18.03801768,No Navigation
-76.92210782,6.0222527,No Navigation
-76.93402859,5.453015507,No Navigation
-76.85845952,1.318450983,No Navigation
-77.01831232,23.89346461,No Navigation
-77.04507051,21.75201444,No Navigation
-77.03692431,20.25535326,No Navigation
-77.01516484,16.20582822,No Navigation
-76.81564745,2.118639824,No Navigation
-76.77283007,-6.165836644,No Navigation
-76.69615052,1.700939446,No Navigation
-76.91345883,21.95471512,No Navigation
-76.90058004,19.54324935,No Navigation
-76.77733545,6.828308953,No Navigation
-76.7764804,17.56791411,No Navigation
-76.62252526,0.6018343344,No Navigation
-76.6737079,0.1074267979,No Navigation
-76.62652427,-0.7180452301,No Navigation
-76.56016475,-6.759894269,No Navigation
-76.73282892,19.12804109,No Navigation
-76.76560411,18.61138826,No Navigation
-76.63519065,7.68333874,No Navigation
-76.57605949,-0.9436166291,No Navigation
-76.51908935,-4.87212412,No Navigation
-76.71348761,22.97965272,No Navigation
-76.53309889,4.910637089,No Navigation
-76.4802243,-0.2736509311,No Navigation
-76.70614619,20.59807741,No Navigation
-76.58622013,15.88231861,No Navigation
-76.60482675,15.01763697,No Navigation
-76.48263906,4.360741894,No Navigation
-76.49676618,3.869205999,No Navigation
-76.4926075,3.440162354,No Navigation
-76.48844882,3.011118709,No Navigation
-76.48429015,2.582075063,No Navigation
-76.52990731,18.21457513,No Navigation
-76.44158947,6.189302074,No Navigation
-76.45003678,5.544902355,No Navigation
-76.39404937,5.18268396,No Navigation
-76.36487367,1.089892763,No Navigation
-76.68319577,23.56688797,No Navigation
-76.4903732,20.10105078,No Navigation
-76.37066063,7.100833849,No Navigation
-76.27132885,-6.395407829,No Navigation
-76.28435282,1.908994603,No Navigation
-76.23239325,1.498271657,No Navigation
-76.16695353,-4.81992381,No Navigation
-76.37047117,22.43710288,No Navigation
-76.41621969,21.54612341,No Navigation
-76.3501048,21.22185069,No Navigation
-76.29443349,17.72718805,No Navigation
-76.12641511,0.3097186066,No Navigation
-76.07561367,-6.736017974,No Navigation
-76.28691343,19.39455607,No Navigation
-76.26428416,18.8645687,No Navigation
-76.1262276,7.869846453,No Navigation
-76.07305844,-0.8638732492,No Navigation
-76.27071247,-3.210652604,No Navigation
-75.97008729,-4.990545274,No Navigation
-76.36877552,23.14807789,No Navigation
-76.18261539,22.78265018,No Navigation
-76.16975321,-3.881416374,No Navigation
-76.20286944,15.77685907,No Navigation
-76.08246266,15.16685616,No Navigation
-75.97282438,4.572822984,No Navigation
-75.99414201,3.987831459,No Navigation
-75.98998333,3.558787814,No Navigation
-75.98582466,3.129744169,No Navigation
-75.98164277,2.698306307,No Navigation
-75.96421705,2.292671261,No Navigation
-76.02869243,18.47859484,No Navigation
-75.95332263,6.273255019,No Navigation
-75.94787365,5.711092921,No Navigation
-75.94371436,5.28198543,No Navigation
-75.94143451,5.046777575,No Navigation
-75.87662761,1.145052477,No Navigation
-75.84124757,0.5576785926,No Navigation
-75.86546105,-0.1335413657,No Navigation
-75.83860477,-5.561996932,No Navigation
-76.03928048,20.38871237,No Navigation
-75.88023245,7.296482323,No Navigation
-75.87316116,6.820066767,No Navigation
-75.82200107,8.317086145,No Navigation
