Longitude,Latitude,Type
-70.09804856,8.359306464,No Navigation
-70.07923443,3.563774481,No Navigation
-70.01338496,-1.694725108,No Navigation
-70.0008422,17.80906375,No Navigation
-70.13943966,2.006116618,No Navigation
-70.13943966,-7.370497465,No Navigation
-69.99457082,11.76657074,No Navigation
-69.85274119,9.874803665,No Navigation
-69.801138,7.717826981,No Navigation
-69.86287188,6.849560204,No Navigation
-69.86287188,6.155463602,No Navigation
-69.86287188,5.461367001,No Navigation
-69.86287188,4.7672704,No Navigation
-69.83817833,4.168511972,No Navigation
-69.89030916,-4.332767633,No Navigation
-69.86287188,-2.869704323,No Navigation
-69.76409767,-6.556943226,No Navigation
-69.73117293,20.25618093,No Navigation
-69.65709228,0.5473954978,No Navigation
-69.5863041,17.53711871,No Navigation
-69.66532346,10.89451483,No Navigation
-69.59947399,8.940940256,No Navigation
-69.63239873,3.289612056,No Navigation
-69.56654926,-1.558097456,No Navigation
-69.53362452,18.33865788,No Navigation
-69.50069978,10.10738217,No Navigation
-69.46777505,11.71638641,No Navigation
-69.46777505,8.025054491,No Navigation
-69.46777505,7.33095789,No Navigation
-69.46777505,6.636861289,No Navigation
-69.46777505,5.942764688,No Navigation
-69.46777505,5.248668087,No Navigation
-69.46777505,4.317947644,No Navigation
-69.46777505,-0.3356545672,No Navigation
-69.46777505,-3.9638868,No Navigation
-90.01865944,17.09240641,No Navigation
-90.09650895,17.24169321,No Navigation
-91.0307031,18.80933904,No Navigation
-90.56360603,18.58500583,No Navigation
-90.17435846,19.70353747,No Navigation
-87.2939265,15.37350358,No Navigation
-86.35973234,15.67082344,No Navigation
-86.04833429,15.67046522,No Navigation
-85.97048478,15.29738253,No Navigation
-86.67113039,14.99979401,No Navigation
-84.49134404,9.327790813,No Navigation
-84.17994599,9.178235341,No Navigation
-83.86854794,9.02867987,No Navigation
-83.24575184,8.953364809,No Navigation
-91.26425164,0.08535223216,No Navigation
-90.64145554,-0.2137587107,No Navigation
-90.87500408,-0.5118845577,No Navigation
-90.95285359,0.08499401546,No Navigation
-77.87413547,17.07843595,No Navigation
-77.79628596,16.85455052,No Navigation
-77.64058693,16.92897004,No Navigation
-76.86209181,17.00267312,No Navigation
-71.49047544,18.78686094,No Navigation
-71.17907739,18.26431233,No Navigation
-69.07714055,18.26189437,No Navigation
-69.07714055,17.81430261,No Navigation
-68.7657425,17.73934576,No Navigation
-84.64704307,13.50549305,No Navigation
-85.11414014,13.43143175,No Navigation
-80.36531987,8.726255422,No Navigation
-79.50897524,9.172862091,No Navigation
-75.53865009,-1.648506141,No Navigation
-76.93994132,-1.423098283,No Navigation
-76.78424229,-2.169263665,No Navigation
-76.78424229,-2.915249939,No Navigation
-76.55069376,-2.915518602,No Navigation
-76.39499473,-1.945915554,No Navigation
-76.00574717,-1.647968816,No Navigation
-75.61649961,-2.618198742,No Navigation
-75.30510155,-3.215345978,No Navigation
-74.3709074,-3.514815137,No Navigation
-74.05950935,-3.888166491,No Navigation
-73.59241228,-3.814105189,No Navigation
-72.96961618,-2.770440839,No Navigation
-70.32273275,-0.3117309776,No Navigation
-71.49047544,-0.2357890376,No Navigation
-70.94552885,0.3603731021,No Navigation
-70.24488324,1.32934927,No Navigation
-71.02337836,1.628639322,No Navigation
-71.10122787,1.628728876,No Navigation
-71.2569269,1.778105239,No Navigation
-72.03542203,-4.785678428,No Navigation
-72.89176666,-6.052869997,No Navigation
-73.90381033,-6.573896185,No Navigation
-73.7481113,-5.604293137,No Navigation
-72.58036861,-4.710452921,No Navigation
-72.26897056,-4.710811138,No Navigation
-73.28101423,-5.38103458,No Navigation
-70.6341308,-5.533276677,No Navigation
-70.71198031,-5.30939124,No Navigation
-70.71198031,-5.160193986,No Navigation
