Longitude,Latitude,Type
-68.5968598,20.94032628,Cargo Vessel
-68.48766994,14.20391385,Cargo Vessel
-68.26236337,23.56078303,Cargo Vessel
-67.81887196,20.72109949,Cargo Vessel
-67.65963453,14.33126908,Cargo Vessel
-67.66347272,23.64033248,Cargo Vessel
-67.01561277,21.35147558,Cargo Vessel
-67.30551599,20.42081197,Cargo Vessel
-66.9360737,14.57869772,Cargo Vessel
-66.38525339,17.90482681,Cargo Vessel
-66.2755021,25.37695275,Cargo Vessel
-66.32375377,13.36316247,Cargo Vessel
-66.19986739,24.29051536,Cargo Vessel
-66.5247814,21.15444041,Cargo Vessel
-66.37356442,14.52603903,Cargo Vessel
-66.05999327,16.40698976,Cargo Vessel
-65.6418511,17.62232208,Cargo Vessel
-65.7159165,25.0007797,Cargo Vessel
-65.67414238,13.53005179,Cargo Vessel
-65.47006314,24.05218983,Cargo Vessel
-65.41066718,21.30258723,Cargo Vessel
-65.61461032,16.74309413,Cargo Vessel
-65.3097786,15.43213659,Cargo Vessel
-64.85729022,17.91411743,Cargo Vessel
-64.65518275,25.15931202,Cargo Vessel
-65.14866981,13.79180416,Cargo Vessel
-64.76942206,24.05251512,Cargo Vessel
-64.96156308,21.51740931,Cargo Vessel
-64.57163237,20.6144217,Cargo Vessel
-64.70973811,15.63891923,Cargo Vessel
-64.09172053,17.83492473,Cargo Vessel
-64.20386457,24.89336517,Cargo Vessel
-64.10211711,24.47152672,Cargo Vessel
-64.06980943,20.25945895,Cargo Vessel
-63.80437482,17.06677007,Cargo Vessel
-63.28009529,21.98670394,Cargo Vessel
-63.28283452,18.4390086,Cargo Vessel
-63.36721637,15.34148043,Cargo Vessel
-62.97169306,17.17732601,Cargo Vessel
-63.01552625,14.72304664,Cargo Vessel
-63.11842857,12.6210915,Cargo Vessel
-62.5645791,16.41982482,Cargo Vessel
-62.78604224,22.14615829,Cargo Vessel
-62.5701186,18.35163735,Cargo Vessel
-62.5151722,15.13047627,Cargo Vessel
-62.6238865,24.51518251,Cargo Vessel
-62.22525274,14.63531669,Cargo Vessel
-62.30716743,12.83907285,Cargo Vessel
-61.98458742,17.38552975,Cargo Vessel
-61.86931849,16.23502385,Cargo Vessel
-61.75003322,18.03190777,Cargo Vessel
-61.82291651,11.91388914,Cargo Vessel
-61.62733868,15.75631486,Cargo Vessel
-61.56414506,14.79073343,Cargo Vessel
-61.61893839,13.34854114,Cargo Vessel
-61.30445131,14.06671605,Cargo Vessel
-61.25856666,11.02662669,Cargo Vessel
-61.08687257,16.19728019,Cargo Vessel
-61.17459219,17.46343482,Cargo Vessel
-61.04802806,12.00062355,Cargo Vessel
-60.85779174,22.01928254,Cargo Vessel
-60.89425841,10.10440747,Cargo Vessel
-60.53431038,14.82272141,Cargo Vessel
-60.61873036,13.43062347,Cargo Vessel
-60.96878679,12.98191003,Cargo Vessel
-60.43133907,11.07222831,Cargo Vessel
-60.35107783,19.03727495,Cargo Vessel
-60.37349964,9.255900858,Cargo Vessel
-60.34953868,16.37594438,Cargo Vessel
-60.16935416,23.57155524,Cargo Vessel
-60.15583027,11.44073737,Cargo Vessel
-60.17402127,21.94269284,Cargo Vessel
-60.08206543,17.65630149,Cargo Vessel
-60.06384109,10.15541912,Cargo Vessel
-59.90137067,15.7055339,Cargo Vessel
-59.79741992,13.08706701,Cargo Vessel
-60.07286607,14.78073229,Cargo Vessel
-59.75128856,19.21625999,Cargo Vessel
-59.77167929,9.17294206,Cargo Vessel
-59.58703275,20.70523302,Cargo Vessel
-59.39548518,23.54548103,Cargo Vessel
-59.47350328,11.66793492,Cargo Vessel
-59.51924779,10.49966507,Cargo Vessel
-59.34006452,21.89094086,Cargo Vessel
-59.44738304,17.80281462,Cargo Vessel
-59.2661936,9.94853674,Cargo Vessel
-59.04508945,13.37094099,Cargo Vessel
-59.07337604,12.46580005,Cargo Vessel
-59.01952259,16.19999796,Cargo Vessel
-58.76788936,15.12082456,Cargo Vessel
-58.69171283,23.55000495,Cargo Vessel
-58.65877302,11.62086763,Cargo Vessel
-58.88324386,21.82401774,Cargo Vessel
-58.58092762,20.2347145,Cargo Vessel
-58.68034074,9.942240165,Cargo Vessel
-58.71558348,9.22811499,Cargo Vessel
-58.42447998,18.0786108,Cargo Vessel
-58.30894257,13.19266151,Cargo Vessel
-58.54663696,16.24207039,Cargo Vessel
-58.17023193,15.06391438,Cargo Vessel
-58.26821474,12.00881561,Cargo Vessel
-58.15744555,20.37227681,Cargo Vessel
-58.24136027,11.08684144,Cargo Vessel
